source,E_MeV,eta_rad,sin2theta12,dm21_eV2,dm21_1e5_eV2,Pee_day,Pee_night,delta_Pee_earth
B8,14.0,0.8,0.315,5.25e-05,5.25,0.3081645083956236,0.3089306459551715,0.0007661375595479081
B8,5.0,1.25,0.315,5.25e-05,5.25,0.3572565754722244,0.3585865939602417,0.0013300184880172816
B8,7.0,1.25,0.315,5.25e-05,5.25,0.33200988743467,0.33220528811266786,0.00019540067799783678
B8,10.0,1.25,0.315,5.25e-05,5.25,0.3161339020731426,0.34803016788363333,0.03189626581049071
B8,12.0,1.25,0.315,5.25e-05,5.25,0.31120152919419164,0.31183488311087837,0.0006333539166867297
B8,14.0,1.25,0.315,5.25e-05,5.25,0.3081645083956236,0.30954775203556995,0.0013832436399463521
B8,5.0,0.25,0.315,5.375e-05,5.374999999999999,0.359409998581413,0.38351742773566083,0.02410742915424785
B8,7.0,0.25,0.315,5.375e-05,5.374999999999999,0.3334127133859604,0.32736893134749834,-0.006043782038462064
B8,10.0,0.25,0.315,5.375e-05,5.374999999999999,0.3168831034711897,0.31361165872478897,-0.0032714447464007312
B8,12.0,0.25,0.315,5.375e-05,5.374999999999999,0.3117244460840552,0.30727663450613096,-0.004447811577924232
B8,14.0,0.25,0.315,5.375e-05,5.374999999999999,0.3085460643796884,0.33544991958261705,0.02690385520292865
B8,5.0,0.8,0.315,5.375e-05,5.374999999999999,0.359409998581413,0.35975222125466033,0.0003422226732473499
B8,7.0,0.8,0.315,5.375e-05,5.374999999999999,0.3334127133859604,0.33443080381088824,0.0010180904249278422
B8,10.0,0.8,0.315,5.375e-05,5.374999999999999,0.3168831034711897,0.3285676081889114,0.0116845047177217
B8,12.0,0.8,0.315,5.375e-05,5.374999999999999,0.3117244460840552,0.35109123639252127,0.03936679030846607
B8,14.0,0.8,0.315,5.375e-05,5.374999999999999,0.3085460643796884,0.34995417817363933,0.04140811379395093
B8,5.0,1.25,0.315,5.375e-05,5.374999999999999,0.359409998581413,0.36808830711124313,0.008678308529830148
B8,7.0,1.25,0.315,5.375e-05,5.374999999999999,0.3334127133859604,0.3493187165144468,0.01590600312848639
B8,10.0,1.25,0.315,5.375e-05,5.374999999999999,0.3168831034711897,0.35031745433978273,0.03343435086859303
B8,12.0,1.25,0.315,5.375e-05,5.374999999999999,0.3117244460840552,0.31878850954482996,0.007064063460774761
B8,14.0,1.25,0.315,5.375e-05,5.374999999999999,0.3085460643796884,0.3129738506130299,0.004427786233341502
B8,5.0,0.25,0.315,5.5e-05,5.5,0.36155987421702984,0.3626551697334256,0.0010952955163957556
B8,7.0,0.25,0.315,5.5e-05,5.5,0.33483315453745643,0.3389852444651318,0.004152089927675351
B8,10.0,0.25,0.315,5.5e-05,5.5,0.3176483407111941,0.3315819061832012,0.013933565472007137
B8,12.0,0.25,0.315,5.5e-05,5.5,0.3122598081003212,0.3105053598930596,-0.0017544482072616163
B8,14.0,0.25,0.315,5.5e-05,5.5,0.3089371732099646,0.3036068394539869,-0.00533033375597769
B8,5.0,0.8,0.315,5.5e-05,5.5,0.36155987421702984,0.36162479596023145,6.492174320160693e-05
B8,7.0,0.8,0.315,5.5e-05,5.5,0.33483315453745643,0.3500032731476982,0.015170118610241756
B8,10.0,0.8,0.315,5.5e-05,5.5,0.3176483407111941,0.335357811917311,0.017709471206116933
B8,12.0,0.8,0.315,5.5e-05,5.5,0.3122598081003212,0.3122773303655411,1.752226521989364e-05
B8,14.0,0.8,0.315,5.5e-05,5.5,0.3089371732099646,0.3438750400384856,0.034937866828521014
B8,5.0,1.25,0.315,5.5e-05,5.5,0.36155987421702984,0.36936994723292155,0.007810073015891705
B8,7.0,1.25,0.315,5.5e-05,5.5,0.33483315453745643,0.35398704532021436,0.01915389078275792
B8,10.0,1.25,0.315,5.5e-05,5.5,0.3176483407111941,0.33116810575626343,0.013519765045069354
B8,12.0,1.25,0.315,5.5e-05,5.5,0.3122598081003212,0.3405632558143451,0.028303447714023877
B8,14.0,1.25,0.315,5.5e-05,5.5,0.3089371732099646,0.33288541722934273,0.023948244019378118
B8,5.0,0.25,0.315,5.625e-05,5.624999999999999,0.3637038930121104,0.36452487591809707,0.0008209829059866447
B8,7.0,0.25,0.315,5.625e-05,5.624999999999999,0.33626992186357035,0.3404017454802266,0.0041318236166562605
B8,10.0,0.25,0.315,5.625e-05,5.624999999999999,0.31842928893045463,0.33507437866608786,0.016645089735633223
B8,12.0,0.25,0.315,5.625e-05,5.624999999999999,0.31280749288878695,0.3323680896984674,0.01956059680968042
B8,14.0,0.25,0.315,5.625e-05,5.624999999999999,0.3093377926110937,0.354140803158599,0.04480301054750535
B8,5.0,0.8,0.315,5.625e-05,5.624999999999999,0.3637038930121104,0.3652072939489048,0.0015034009367943524
B8,7.0,0.8,0.315,5.625e-05,5.624999999999999,0.33626992186357035,0.3523744181535494,0.016104496289979064
B8,10.0,0.8,0.315,5.625e-05,5.624999999999999,0.31842928893045463,0.3390742601947715,0.020644971264316858
B8,12.0,0.8,0.315,5.625e-05,5.624999999999999,0.31280749288878695,0.3542744645778727,0.04146697168908575
B8,14.0,0.8,0.315,5.625e-05,5.624999999999999,0.3093377926110937,0.3091180888228135,-0.0002197037882801789
B8,5.0,1.25,0.315,5.625e-05,5.624999999999999,0.3637038930121104,0.3652014218856875,0.0014975288735770698
B8,7.0,1.25,0.315,5.625e-05,5.624999999999999,0.33626992186357035,0.338290508500529,0.0020205866369586434
B8,10.0,1.25,0.315,5.625e-05,5.624999999999999,0.31842928893045463,0.3184593552527963,3.0066322341648632e-05
B8,12.0,1.25,0.315,5.625e-05,5.624999999999999,0.31280749288878695,0.3546246174106883,0.04181712452190134
B8,14.0,1.25,0.315,5.625e-05,5.624999999999999,0.3093377926110937,0.35327864753121413,0.04394085492012045
B8,5.0,0.25,0.315,5.75e-05,5.75,0.365839888652166,0.37536995581856636,0.009530067166400369
B8,7.0,0.25,0.315,5.75e-05,5.75,0.33772173112106735,0.34051546957582546,0.00279373845475811
B8,10.0,0.25,0.315,5.75e-05,5.75,0.31922561017811435,0.3569130818831737,0.03768747170505937
B8,12.0,0.25,0.315,5.75e-05,5.75,0.31336736970125617,0.311008894235943,-0.002358475465313148
B8,14.0,0.25,0.315,5.75e-05,5.75,0.30974787534996884,0.40131467531824033,0.0915667999682715
B8,5.0,0.8,0.315,5.75e-05,5.75,0.365839888652166,0.37065389127966986,0.004814002627503866
B8,7.0,0.8,0.315,5.75e-05,5.75,0.33772173112106735,0.33787974500614015,0.00015801388507280523
B8,10.0,0.8,0.315,5.75e-05,5.75,0.31922561017811435,0.32547454001398085,0.006248929835866501
B8,12.0,0.8,0.315,5.75e-05,5.75,0.31336736970125617,0.3369680194124059,0.023600649711149724
B8,14.0,0.8,0.315,5.75e-05,5.75,0.30974787534996884,0.3452121551392684,0.03546427978929956
B8,5.0,1.25,0.315,5.75e-05,5.75,0.365839888652166,0.37729662498731237,0.011456736335146378
B8,7.0,1.25,0.315,5.75e-05,5.75,0.33772173112106735,0.3440450684376836,0.006323337316616273
B8,10.0,1.25,0.315,5.75e-05,5.75,0.31922561017811435,0.32973746100664697,0.01051185082853262
B8,12.0,1.25,0.315,5.75e-05,5.75,0.31336736970125617,0.34732920602809575,0.03396183632683958
B8,14.0,1.25,0.315,5.75e-05,5.75,0.30974787534996884,0.3586212679361536,0.04887339258618478
B8,5.0,0.25,0.315,5.875e-05,5.874999999999999,0.3679658376282905,0.36976194980143223,0.0017961121731417395
B8,7.0,0.25,0.315,5.875e-05,5.874999999999999,0.3391873065940742,0.3559831323011824,0.016795825707108192
B8,10.0,0.25,0.315,5.875e-05,5.874999999999999,0.32003695413423566,0.3537624227286408,0.03372546859440512
B8,12.0,0.25,0.315,5.875e-05,5.874999999999999,0.31393929958104094,0.3958160369399447,0.08187673735890377
B8,14.0,0.25,0.315,5.875e-05,5.874999999999999,0.3101673692715188,0.3098521856159938,-0.0003151836555249643
B8,5.0,0.8,0.315,5.875e-05,5.874999999999999,0.3679658376282905,0.37702202216470937,0.009056184536418876
B8,7.0,0.8,0.315,5.875e-05,5.874999999999999,0.3391873065940742,0.35523629859625394,0.01604899200217974
B8,10.0,0.8,0.315,5.875e-05,5.874999999999999,0.32003695413423566,0.3448729630561914,0.024836008921955754
B8,12.0,0.8,0.315,5.875e-05,5.874999999999999,0.31393929958104094,0.3197623058371625,0.005823006256121532
B8,14.0,0.8,0.315,5.875e-05,5.874999999999999,0.3101673692715188,0.3502290143117034,0.04006164504018461
B8,5.0,1.25,0.315,5.875e-05,5.874999999999999,0.3679658376282905,0.3685245519028442,0.0005587142745537288
B8,7.0,1.25,0.315,5.875e-05,5.874999999999999,0.3391873065940742,0.35868562287310213,0.019498316279027927
B8,10.0,1.25,0.315,5.875e-05,5.874999999999999,0.32003695413423566,0.3486525462919903,0.02861559215775461
B8,12.0,1.25,0.315,5.875e-05,5.874999999999999,0.31393929958104094,0.3270552855090405,0.013115985927999563
B8,14.0,1.25,0.315,5.875e-05,5.874999999999999,0.3101673692715188,0.34547169015115864,0.03530432087963986
B8,5.0,0.25,0.315,6e-05,6.0,0.3700798579844809,0.3679475993626861,-0.0021322586217947803
B8,7.0,0.25,0.315,6e-05,6.0,0.3406653846222846,0.34083500655986965,0.00016962193758507382
B8,10.0,0.25,0.315,6e-05,6.0,0.32086295885036586,0.32649124177328703,0.005628282922921168
B8,12.0,0.25,0.315,6e-05,6.0,0.3145231355633498,0.31451886364335035,-4.271919999465634e-06
B8,14.0,0.25,0.315,6e-05,6.0,0.3105962173417594,0.3850914491552175,0.07449523181345807
B8,5.0,0.8,0.315,6e-05,6.0,0.3700798579844809,0.3819062299168273,0.011826371932346424
B8,7.0,0.8,0.315,6e-05,6.0,0.3406653846222846,0.35031824008517565,0.009652855462891075
B8,10.0,0.8,0.315,6e-05,6.0,0.32086295885036586,0.3217769928350089,0.0009140339846430146
B8,12.0,0.8,0.315,6e-05,6.0,0.3145231355633498,0.3584985620478391,0.043975426484489266
B8,14.0,0.8,0.315,6e-05,6.0,0.3105962173417594,0.31117315372336773,0.0005769363816083284
B8,5.0,1.25,0.315,6e-05,6.0,0.3700798579844809,0.37801082744275843,0.007930969458277537
B8,7.0,1.25,0.315,6e-05,6.0,0.3406653846222846,0.34904607561300816,0.008380690990723583
B8,10.0,1.25,0.315,6e-05,6.0,0.32086295885036586,0.34926110565555263,0.028398146805186764
B8,12.0,1.25,0.315,6e-05,6.0,0.3145231355633498,0.314739470471887,0.00021633490853717463
B8,14.0,1.25,0.315,6e-05,6.0,0.3105962173417594,0.3244712556806041,0.01387503833884468
B8,5.0,0.25,0.315,6.125e-05,6.124999999999999,0.37218020718040784,0.3722920933180301,0.00011188613762225241
B8,7.0,0.25,0.315,6.125e-05,6.124999999999999,0.34215471690175325,0.34277446790678884,0.0006197510050355848
B8,10.0,0.25,0.315,6.125e-05,6.124999999999999,0.3217032515082333,0.321867285733326,0.00016403422509270182
B8,12.0,0.25,0.315,6.125e-05,6.124999999999999,0.31511872288982373,0.3747323991157373,0.05961367622591357
B8,14.0,0.25,0.315,6.125e-05,6.124999999999999,0.31103435769799664,0.3275609029830343,0.016526545285037664
B8,5.0,0.8,0.315,6.125e-05,6.124999999999999,0.37218020718040784,0.3833578990175831,0.011177691837175263
B8,7.0,0.8,0.315,6.125e-05,6.124999999999999,0.34215471690175325,0.3434851285528297,0.0013304116510764463
B8,10.0,0.8,0.315,6.125e-05,6.124999999999999,0.3217032515082333,0.3468827879967712,0.02517953648853788
B8,12.0,0.8,0.315,6.125e-05,6.124999999999999,0.31511872288982373,0.32376027945788155,0.008641556568057818
B8,14.0,0.8,0.315,6.125e-05,6.124999999999999,0.31103435769799664,0.3395563213522128,0.028521963654216165
B8,5.0,1.25,0.315,6.125e-05,6.124999999999999,0.37218020718040784,0.3776338517012614,0.005453644520853562
B8,7.0,1.25,0.315,6.125e-05,6.124999999999999,0.34215471690175325,0.3427545903513546,0.0005998734496013292
B8,10.0,1.25,0.315,6.125e-05,6.124999999999999,0.3217032515082333,0.3322349112702712,0.010531659762037904
B8,12.0,1.25,0.315,6.125e-05,6.124999999999999,0.31511872288982373,0.32237296860454845,0.007254245714724716
B8,14.0,1.25,0.315,6.125e-05,6.124999999999999,0.31103435769799664,0.3116800836752556,0.0006457259772589818
B8,5.0,0.25,0.315,6.25e-05,6.25,0.3742652791874468,0.3714064365017356,-0.0028588426857111826
B8,7.0,0.25,0.315,6.25e-05,6.25,0.3436540735504535,0.37614447942339424,0.03249040587294072
B8,10.0,0.25,0.315,6.25e-05,6.25,0.3225574491932657,0.333579534925335,0.011022085732069309
B8,12.0,0.25,0.315,6.25e-05,6.25,0.31572589923643773,0.31237556928694443,-0.0033503299494933025
B8,14.0,0.25,0.315,6.25e-05,6.25,0.31148172370603017,0.30278813753439215,-0.008693586171638013
B8,5.0,0.8,0.315,6.25e-05,6.25,0.3742652791874468,0.38183712860942887,0.00757184942198208
B8,7.0,0.8,0.315,6.25e-05,6.25,0.3436540735504535,0.360445353107444,0.0167912795569905
B8,10.0,0.8,0.315,6.25e-05,6.25,0.3225574491932657,0.3227164811966558,0.0001590320033901249
B8,12.0,0.8,0.315,6.25e-05,6.25,0.31572589923643773,0.33202824099610884,0.016302341759671102
B8,14.0,0.8,0.315,6.25e-05,6.25,0.31148172370603017,0.35634707173365887,0.044865348027628704
B8,5.0,1.25,0.315,6.25e-05,6.25,0.3742652791874468,0.37612767313384443,0.0018623939463976447
B8,7.0,1.25,0.315,6.25e-05,6.25,0.3436540735504535,0.35768855968130264,0.014034486130849122
B8,10.0,1.25,0.315,6.25e-05,6.25,0.3225574491932657,0.3225454437462128,-1.2005447052876317e-05
B8,12.0,1.25,0.315,6.25e-05,6.25,0.31572589923643773,0.34147429499092974,0.025748395754492004
B8,14.0,1.25,0.315,6.25e-05,6.25,0.31148172370603017,0.31625572269722785,0.004773998991197681
B8,5.0,0.25,0.315,6.375e-05,6.375,0.37633360093087587,0.3782317766047842,0.00189817567390832
B8,7.0,0.25,0.315,6.375e-05,6.375,0.34516224593330147,0.36482958692853795,0.019667340995236482
B8,10.0,0.25,0.315,6.375e-05,6.375,0.3234251596796228,0.3152421711709689,-0.008182988508653899
B8,12.0,0.25,0.315,6.375e-05,6.375,0.3163444949539678,0.3140895522777222,-0.0022549426762456526
B8,14.0,0.25,0.315,6.375e-05,6.375,0.31193824402419795,0.30987093008373034,-0.0020673139404676077
B8,5.0,0.8,0.315,6.375e-05,6.375,0.37633360093087587,0.3797398106958885,0.0034062097650126577
B8,7.0,0.8,0.315,6.375e-05,6.375,0.34516224593330147,0.3507449413687669,0.005582695435465412
B8,10.0,0.8,0.315,6.375e-05,6.375,0.3234251596796228,0.346718118570754,0.0232929588911312
B8,12.0,0.8,0.315,6.375e-05,6.375,0.3163444949539678,0.3517623966452259,0.03541790169125808
B8,14.0,0.8,0.315,6.375e-05,6.375,0.31193824402419795,0.31575466895131965,0.0038164249271216977
B8,5.0,1.25,0.315,6.375e-05,6.375,0.37633360093087587,0.385496126245104,0.00916252531422812
B8,7.0,1.25,0.315,6.375e-05,6.375,0.34516224593330147,0.359369567411379,0.014207321478077517
B8,10.0,1.25,0.315,6.375e-05,6.375,0.3234251596796228,0.3338123379322245,0.010387178252601659
B8,12.0,1.25,0.315,6.375e-05,6.375,0.3163444949539678,0.3525438226217197,0.03619932766775186
B8,14.0,1.25,0.315,6.375e-05,6.375,0.31193824402419795,0.33388826790685844,0.021950023882660485
B8,5.0,0.25,0.315,6.5e-05,6.499999999999999,0.378383828185101,0.3869496336209711,0.0085658054358701
B8,7.0,0.25,0.315,6.5e-05,6.499999999999999,0.34667804924384116,0.3416010563513172,-0.005076992892523946
B8,10.0,0.25,0.315,6.5e-05,6.499999999999999,0.32430598222350376,0.3839693485748416,0.05966336635133784
B8,12.0,0.25,0.315,6.5e-05,6.499999999999999,0.3169743333201692,0.3204673884411844,0.003493055121015165
B8,14.0,0.25,0.315,6.5e-05,6.499999999999999,0.3124038426740935,0.32909564622233534,0.016691803548241846
B8,5.0,0.8,0.315,6.5e-05,6.499999999999999,0.378383828185101,0.3791371819457641,0.0007533537606631002
B8,7.0,0.8,0.315,6.5e-05,6.499999999999999,0.34667804924384116,0.3511910798799982,0.004513030636157045
B8,10.0,0.8,0.315,6.5e-05,6.499999999999999,0.32430598222350376,0.32764248196573215,0.0033364997422283826
B8,12.0,0.8,0.315,6.5e-05,6.499999999999999,0.3169743333201692,0.3175523289531128,0.0005779956329435842
B8,14.0,0.8,0.315,6.5e-05,6.499999999999999,0.3124038426740935,0.3324933696341245,0.020089526960031023
B8,5.0,1.25,0.315,6.5e-05,6.499999999999999,0.378383828185101,0.3785436289809752,0.0001598007958741876
B8,7.0,1.25,0.315,6.5e-05,6.499999999999999,0.34667804924384116,0.34752085113644987,0.0008428018926087133
B8,10.0,1.25,0.315,6.5e-05,6.499999999999999,0.32430598222350376,0.35011200470948817,0.025806022485984403
B8,12.0,1.25,0.315,6.5e-05,6.499999999999999,0.3169743333201692,0.3450633062449738,0.028088972924804556
B8,14.0,1.25,0.315,6.5e-05,6.499999999999999,0.3124038426740935,0.3506560595072617,0.03825221683316821
B8,5.0,0.25,0.315,6.625e-05,6.624999999999999,0.3804147410218555,0.3818628450592668,0.001448104037411302
B8,7.0,0.25,0.315,6.625e-05,6.624999999999999,0.34820032484200175,0.3514790744914949,0.003278749649493151
B8,10.0,0.25,0.315,6.625e-05,6.624999999999999,0.32519950836154765,0.32566936561866733,0.00046985725711967685
B8,12.0,0.25,0.315,6.625e-05,6.624999999999999,0.3176152308028013,0.32380028974984515,0.006185058947043853
B8,14.0,0.25,0.315,6.625e-05,6.624999999999999,0.31287843911773855,0.3122073278054675,-0.0006711113122710444
B8,5.0,0.8,0.315,6.625e-05,6.624999999999999,0.3804147410218555,0.3804394399931471,2.4698971291592375e-05
B8,7.0,0.8,0.315,6.625e-05,6.624999999999999,0.34820032484200175,0.36543084833921247,0.017230523497210715
B8,10.0,0.8,0.315,6.625e-05,6.624999999999999,0.32519950836154765,0.3437309443784197,0.01853143601687207
B8,12.0,0.8,0.315,6.625e-05,6.624999999999999,0.3176152308028013,0.3426956393500704,0.025080408547269117
B8,14.0,0.8,0.315,6.625e-05,6.624999999999999,0.31287843911773855,0.35955951034416417,0.04668107122642562
B8,5.0,1.25,0.315,6.625e-05,6.624999999999999,0.3804147410218555,0.38754194199342007,0.007127200971564551
B8,7.0,1.25,0.315,6.625e-05,6.624999999999999,0.34820032484200175,0.35464518350309443,0.006444858661092678
B8,10.0,1.25,0.315,6.625e-05,6.624999999999999,0.32519950836154765,0.3494162371967746,0.024216728835226964
B8,12.0,1.25,0.315,6.625e-05,6.624999999999999,0.3176152308028013,0.32758263303207685,0.009967402229275557
B8,14.0,1.25,0.315,6.625e-05,6.624999999999999,0.31287843911773855,0.35393437369220676,0.04105593457446821
B8,5.0,0.25,0.315,6.75e-05,6.749999999999999,0.38242523890386404,0.38435965129747657,0.001934412393612528
B8,7.0,0.25,0.315,6.75e-05,6.749999999999999,0.3497279423494112,0.3520437884335073,0.0023158460840961292
B8,10.0,0.25,0.315,6.75e-05,6.749999999999999,0.3261053227112427,0.3666125669132598,0.04050724420201707
B8,12.0,0.25,0.315,6.75e-05,6.749999999999999,0.31826699733260455,0.3349029668035678,0.01663596947096324
B8,14.0,0.25,0.315,6.75e-05,6.749999999999999,0.3133619483410176,0.33862125127190384,0.02525930293088624
B8,5.0,0.8,0.315,6.75e-05,6.749999999999999,0.38242523890386404,0.3831133196602659,0.0006880807564018654
B8,7.0,0.8,0.315,6.75e-05,6.749999999999999,0.3497279423494112,0.3512577005349079,0.0015297581854967213
B8,10.0,0.8,0.315,6.75e-05,6.749999999999999,0.3261053227112427,0.3368571738051308,0.010751851093888098
B8,12.0,0.8,0.315,6.75e-05,6.749999999999999,0.31826699733260455,0.3388765925712529,0.02060959523864836
B8,14.0,0.8,0.315,6.75e-05,6.749999999999999,0.3133619483410176,0.3225130036794184,0.009151055338400771
B8,5.0,1.25,0.315,6.75e-05,6.749999999999999,0.38242523890386404,0.38613200163438216,0.0037067627305181206
B8,7.0,1.25,0.315,6.75e-05,6.749999999999999,0.3497279423494112,0.36542632551101917,0.015698383161607987
B8,10.0,1.25,0.315,6.75e-05,6.749999999999999,0.3261053227112427,0.3342730276333095,0.00816770492206681
B8,12.0,1.25,0.315,6.75e-05,6.749999999999999,0.31826699733260455,0.3182859579610888,1.896062848422142e-05
B8,14.0,1.25,0.315,6.75e-05,6.749999999999999,0.3133619483410176,0.3418430916898775,0.028481143348859872
B8,5.0,0.25,0.315,6.875e-05,6.875,0.38441433550862925,0.39971713288520844,0.015302797376579191
B8,7.0,0.25,0.315,6.875e-05,6.875,0.3512598015056488,0.3527785673522187,0.0015187658465699028
B8,10.0,0.25,0.315,6.875e-05,6.875,0.3270230037703448,0.32277014134734755,-0.004252862422997272
B8,12.0,0.25,0.315,6.875e-05,6.875,0.3189294365853188,0.37438642884271245,0.055456992257393645
B8,14.0,0.25,0.315,6.875e-05,6.875,0.3138542809431364,0.38988245310094755,0.07602817215781116
B8,5.0,0.8,0.315,6.875e-05,6.875,0.38441433550862925,0.3867959679211001,0.0023816324124708577
B8,7.0,0.8,0.315,6.875e-05,6.875,0.3512598015056488,0.36063801172265114,0.009378210217002358
B8,10.0,0.8,0.315,6.875e-05,6.875,0.3270230037703448,0.3376212107133213,0.010598206942976474
B8,12.0,0.8,0.315,6.875e-05,6.875,0.3189294365853188,0.3206393045805039,0.001709867995185077
B8,14.0,0.8,0.315,6.875e-05,6.875,0.3138542809431364,0.3254478309800655,0.011593550036929134
B8,5.0,1.25,0.315,6.875e-05,6.875,0.38441433550862925,0.3865467532944176,0.0021324177857883764
B8,7.0,1.25,0.315,6.875e-05,6.875,0.3512598015056488,0.35665672258759956,0.0053969210819507785
B8,10.0,1.25,0.315,6.875e-05,6.875,0.3270230037703448,0.32707698289921633,5.3979128871506354e-05
B8,12.0,1.25,0.315,6.875e-05,6.875,0.3189294365853188,0.32636231607602484,0.007432879490706035
B8,14.0,1.25,0.315,6.875e-05,6.875,0.3138542809431364,0.32419203556390297,0.010337754620766582
B8,5.0,0.25,0.315,7e-05,6.999999999999999,0.3863811533590537,0.3980704702740261,0.01168931691497238
B8,7.0,0.25,0.315,7e-05,6.999999999999999,0.3527948337904425,0.3650530617642673,0.012258227973824753
B8,10.0,0.25,0.315,7e-05,6.999999999999999,0.32795212471246005,0.3266536498151252,-0.001298474897334867
B8,12.0,0.25,0.315,7e-05,6.999999999999999,0.3196023462718216,0.32491604396755774,0.0053136976957361415
B8,14.0,0.25,0.315,7e-05,6.999999999999999,0.314355343231857,0.31438480875689717,2.9465525040184293e-05
B8,5.0,0.8,0.315,7e-05,6.999999999999999,0.3863811533590537,0.3911686773778733,0.0047875240188196
B8,7.0,0.8,0.315,7e-05,6.999999999999999,0.3527948337904425,0.36561436308265066,0.012819529292208143
B8,10.0,0.8,0.315,7e-05,6.999999999999999,0.32795212471246005,0.3481103980195862,0.020158273307126162
B8,12.0,0.8,0.315,7e-05,6.999999999999999,0.3196023462718216,0.3472639165242991,0.027661570252477508
B8,14.0,0.8,0.315,7e-05,6.999999999999999,0.314355343231857,0.35829269280140563,0.043937349569548645
B8,5.0,1.25,0.315,7e-05,6.999999999999999,0.3863811533590537,0.3936148633908402,0.007233710031786467
B8,7.0,1.25,0.315,7e-05,6.999999999999999,0.3527948337904425,0.3538573454961703,0.0010625117057277977
B8,10.0,1.25,0.315,7e-05,6.999999999999999,0.32795212471246005,0.33819371477511306,0.010241590062653017
B8,12.0,1.25,0.315,7e-05,6.999999999999999,0.3196023462718216,0.34321847851313564,0.023616132241314036
B8,14.0,1.25,0.315,7e-05,6.999999999999999,0.314355343231857,0.31458149213738745,0.00022614890553046552
B8,5.0,0.25,0.315,7.125e-05,7.124999999999999,0.3883249183296845,0.38834369267545804,1.8774345773520107e-05
B8,7.0,0.25,0.315,7.125e-05,7.124999999999999,0.35433200381833263,0.354629776347834,0.00029777252950136113
B8,10.0,0.25,0.315,7.125e-05,7.124999999999999,0.32889225417601453,0.34041245440966805,0.011520200233653521
B8,12.0,0.25,0.315,7.125e-05,7.124999999999999,0.32028551843545666,0.36688909338161907,0.04660357494616241
B8,14.0,0.25,0.315,7.125e-05,7.124999999999999,0.31486503732427046,0.3691012343279645,0.05423619700369403
B8,5.0,0.8,0.315,7.125e-05,7.124999999999999,0.3883249183296845,0.39526999820339587,0.006945079873711346
B8,7.0,0.8,0.315,7.125e-05,7.124999999999999,0.35433200381833263,0.35437785979047015,4.5855972137520684e-05
B8,10.0,0.8,0.315,7.125e-05,7.124999999999999,0.32889225417601453,0.33167204624865393,0.0027797920726393976
B8,12.0,0.8,0.315,7.125e-05,7.124999999999999,0.32028551843545666,0.32717406043521274,0.0068885419997560815
B8,14.0,0.8,0.315,7.125e-05,7.124999999999999,0.31486503732427046,0.3297871954102656,0.014922158085995119
B8,5.0,1.25,0.315,7.125e-05,7.124999999999999,0.3883249183296845,0.3883283285513101,3.410221625588239e-06
B8,7.0,1.25,0.315,7.125e-05,7.124999999999999,0.35433200381833263,0.36661072742839573,0.012278723610063103
B8,10.0,1.25,0.315,7.125e-05,7.124999999999999,0.32889225417601453,0.3522321462440981,0.023339892068083568
B8,12.0,1.25,0.315,7.125e-05,7.124999999999999,0.32028551843545666,0.35187603330744555,0.031590514871988884
B8,14.0,1.25,0.315,7.125e-05,7.124999999999999,0.31486503732427046,0.31998436363783345,0.0051193263135629885
B8,5.0,0.25,0.315,7.25e-05,7.249999999999999,0.39024495408961574,0.3965993542477128,0.006354400158097073
B8,7.0,0.25,0.315,7.25e-05,7.249999999999999,0.3558703105135397,0.3582433815094401,0.002373070995900395
B8,10.0,0.25,0.315,7.25e-05,7.249999999999999,0.3298429570440413,0.3488497687399408,0.01900681169589946
B8,12.0,0.25,0.315,7.25e-05,7.249999999999999,0.32097873975562335,0.3128057590079233,-0.008172980747700065
B8,14.0,0.25,0.315,7.25e-05,7.249999999999999,0.31538326125282196,0.33369606094935783,0.018312799696535875
B8,5.0,0.8,0.315,7.25e-05,7.249999999999999,0.39024495408961574,0.39778361093414644,0.0075386568445307
B8,7.0,0.8,0.315,7.25e-05,7.249999999999999,0.3558703105135397,0.3669058128482881,0.011035502334748426
B8,10.0,0.8,0.315,7.25e-05,7.249999999999999,0.3298429570440413,0.3560133890381259,0.026170431994084586
B8,12.0,0.8,0.315,7.25e-05,7.249999999999999,0.32097873975562335,0.3307485092608811,0.009769769505257764
B8,14.0,0.8,0.315,7.25e-05,7.249999999999999,0.31538326125282196,0.32041497301034655,0.005031711757524593
B8,5.0,1.25,0.315,7.25e-05,7.249999999999999,0.39024495408961574,0.39654668714721336,0.006301733057597625
B8,7.0,1.25,0.315,7.25e-05,7.249999999999999,0.3558703105135397,0.3663080214202279,0.010437710906688213
B8,10.0,1.25,0.315,7.25e-05,7.249999999999999,0.3298429570440413,0.35053138659656297,0.020688429552521648
B8,12.0,1.25,0.315,7.25e-05,7.249999999999999,0.32097873975562335,0.34434235375287264,0.02336361399724929
B8,14.0,1.25,0.315,7.25e-05,7.249999999999999,0.31538326125282196,0.33576414569376795,0.02038088444094599
B8,5.0,0.25,0.315,7.375e-05,7.375,0.39214067653562185,0.40361820849274854,0.011477531957126696
B8,7.0,0.25,0.315,7.375e-05,7.375,0.3574087880739002,0.38532994822786404,0.027921160153963842
B8,10.0,0.25,0.315,7.375e-05,7.375,0.3308037952123123,0.3531564255706433,0.022352630358331016
B8,12.0,0.25,0.315,7.375e-05,7.375,0.3216817918566869,0.3208160582343003,-0.0008657336223865664
B8,14.0,0.25,0.315,7.375e-05,7.375,0.315909909076323,0.306357804859358,-0.009552104216965007
