E_MeV,T_e_MeV,T_max_MeV,dsigma_nue_cm2_per_MeV,dsigma_nux_cm2_per_MeV
13.285294117647059,18.0,13.034615629044836,0.0,0.0
13.385561497326204,0.0,13.134847572501348,1.0134643851277216e-44,2.1662634833573844e-45
13.385561497326204,0.1,13.134847572501348,1.0120101151950202e-44,2.1528570680044697e-45
13.385561497326204,0.2,13.134847572501348,1.0105661274304059e-44,2.1395534743324264e-45
13.385561497326204,0.30000000000000004,13.134847572501348,1.0091324218338787e-44,2.1263527023412543e-45
13.385561497326204,0.4,13.134847572501348,1.0077089984054384e-44,2.1132547520309533e-45
13.385561497326204,0.5,13.134847572501348,1.0062958571450859e-44,2.100259623401523e-45
13.385561497326204,0.6000000000000001,13.134847572501348,1.0048929980528198e-44,2.0873673164529644e-45
13.385561497326204,0.7000000000000001,13.134847572501348,1.003500421128641e-44,2.074577831185277e-45
13.385561497326204,0.8,13.134847572501348,1.0021181263725492e-44,2.0618911675984598e-45
13.385561497326204,0.9,13.134847572501348,1.0007461137845448e-44,2.049307325692515e-45
13.385561497326204,1.0,13.134847572501348,9.993843833646272e-45,2.0368263054674402e-45
13.385561497326204,1.1,13.134847572501348,9.980329351127972e-45,2.0244481069232375e-45
13.385561497326204,1.2000000000000002,13.134847572501348,9.966917690290541e-45,2.0121727300599054e-45
13.385561497326204,1.3,13.134847572501348,9.953608851133978e-45,2.000000174877444e-45
13.385561497326204,1.4000000000000001,13.134847572501348,9.94040283365829e-45,1.9879304413758542e-45
13.385561497326204,1.5,13.134847572501348,9.92729963786347e-45,1.9759635295551355e-45
13.385561497326204,1.6,13.134847572501348,9.914299263749523e-45,1.964099439415288e-45
13.385561497326204,1.7000000000000002,13.134847572501348,9.901401711316447e-45,1.9523381709563116e-45
13.385561497326204,1.8,13.134847572501348,9.888606980564242e-45,1.940679724178206e-45
13.385561497326204,1.9000000000000001,13.134847572501348,9.875915071492906e-45,1.9291240990809715e-45
13.385561497326204,2.0,13.134847572501348,9.863325984102443e-45,1.9176712956646086e-45
13.385561497326204,2.1,13.134847572501348,9.850839718392852e-45,1.9063213139291167e-45
13.385561497326204,2.2,13.134847572501348,9.838456274364131e-45,1.8950741538744958e-45
13.385561497326204,2.3000000000000003,13.134847572501348,9.826175652016282e-45,1.8839298155007456e-45
13.385561497326204,2.4000000000000004,13.134847572501348,9.813997851349303e-45,1.872888298807867e-45
13.385561497326204,2.5,13.134847572501348,9.801922872363196e-45,1.8619496037958596e-45
13.385561497326204,2.6,13.134847572501348,9.789950715057958e-45,1.851113730464723e-45
13.385561497326204,2.7,13.134847572501348,9.778081379433596e-45,1.8403806788144573e-45
13.385561497326204,2.8000000000000003,13.134847572501348,9.7663148654901e-45,1.8297504488450635e-45
13.385561497326204,2.9000000000000004,13.134847572501348,9.754651173227478e-45,1.8192230405565405e-45
13.385561497326204,3.0,13.134847572501348,9.743090302645726e-45,1.8087984539488884e-45
13.385561497326204,3.1,13.134847572501348,9.731632253744846e-45,1.7984766890221077e-45
13.385561497326204,3.2,13.134847572501348,9.720277026524835e-45,1.788257745776198e-45
13.385561497326204,3.3000000000000003,13.134847572501348,9.709024620985697e-45,1.7781416242111595e-45
13.385561497326204,3.4000000000000004,13.134847572501348,9.697875037127429e-45,1.768128324326992e-45
13.385561497326204,3.5,13.134847572501348,9.686828274950034e-45,1.7582178461236952e-45
13.385561497326204,3.6,13.134847572501348,9.675884334453508e-45,1.7484101896012702e-45
13.385561497326204,3.7,13.134847572501348,9.665043215637853e-45,1.738705354759716e-45
13.385561497326204,3.8000000000000003,13.134847572501348,9.654304918503071e-45,1.7291033415990328e-45
13.385561497326204,3.9000000000000004,13.134847572501348,9.643669443049159e-45,1.719604150119221e-45
13.385561497326204,4.0,13.134847572501348,9.633136789276118e-45,1.7102077803202802e-45
13.385561497326204,4.1000000000000005,13.134847572501348,9.622706957183949e-45,1.70091423220221e-45
13.385561497326204,4.2,13.134847572501348,9.61237994677265e-45,1.691723505765012e-45
13.385561497326204,4.3,13.134847572501348,9.602155758042223e-45,1.6826356010086844e-45
13.385561497326204,4.4,13.134847572501348,9.592034390992669e-45,1.673650517933228e-45
13.385561497326204,4.5,13.134847572501348,9.582015845623983e-45,1.664768256538643e-45
13.385561497326204,4.6000000000000005,13.134847572501348,9.572100121936169e-45,1.6559888168249286e-45
13.385561497326204,4.7,13.134847572501348,9.562287219929226e-45,1.647312198792086e-45
13.385561497326204,4.800000000000001,13.134847572501348,9.552577139603153e-45,1.638738402440114e-45
13.385561497326204,4.9,13.134847572501348,9.542969880957954e-45,1.6302674277690133e-45
13.385561497326204,5.0,13.134847572501348,9.533465443993622e-45,1.6218992747787835e-45
13.385561497326204,5.1000000000000005,13.134847572501348,9.524063828710165e-45,1.613633943469425e-45
13.385561497326204,5.2,13.134847572501348,9.514765035107577e-45,1.6054714338409378e-45
13.385561497326204,5.300000000000001,13.134847572501348,9.505569063185861e-45,1.5974117458933214e-45
13.385561497326204,5.4,13.134847572501348,9.496475912945016e-45,1.589454879626576e-45
13.385561497326204,5.5,13.134847572501348,9.487485584385044e-45,1.5816008350407023e-45
13.385561497326204,5.6000000000000005,13.134847572501348,9.478598077505942e-45,1.5738496121356993e-45
13.385561497326204,5.7,13.134847572501348,9.469813392307708e-45,1.5662012109115677e-45
13.385561497326204,5.800000000000001,13.134847572501348,9.461131528790349e-45,1.5586556313683067e-45
13.385561497326204,5.9,13.134847572501348,9.452552486953857e-45,1.5512128735059172e-45
13.385561497326204,6.0,13.134847572501348,9.44407626679824e-45,1.5438729373243988e-45
13.385561497326204,6.1000000000000005,13.134847572501348,9.435702868323493e-45,1.5366358228237515e-45
13.385561497326204,6.2,13.134847572501348,9.427432291529617e-45,1.5295015300039757e-45
13.385561497326204,6.300000000000001,13.134847572501348,9.41926453641661e-45,1.52247005886507e-45
13.385561497326204,6.4,13.134847572501348,9.411199602984479e-45,1.515541409407036e-45
13.385561497326204,6.5,13.134847572501348,9.403237491233217e-45,1.508715581629874e-45
13.385561497326204,6.6000000000000005,13.134847572501348,9.395378201162824e-45,1.5019925755335817e-45
13.385561497326204,6.7,13.134847572501348,9.387621732773305e-45,1.495372391118161e-45
13.385561497326204,6.800000000000001,13.134847572501348,9.379968086064652e-45,1.4888550283836117e-45
13.385561497326204,6.9,13.134847572501348,9.372417261036877e-45,1.4824404873299336e-45
13.385561497326204,7.0,13.134847572501348,9.364969257689967e-45,1.4761287679571264e-45
13.385561497326204,7.1000000000000005,13.134847572501348,9.357624076023933e-45,1.46991987026519e-45
13.385561497326204,7.2,13.134847572501348,9.350381716038768e-45,1.4638137942541246e-45
13.385561497326204,7.300000000000001,13.134847572501348,9.343242177734475e-45,1.4578105399239308e-45
13.385561497326204,7.4,13.134847572501348,9.336205461111052e-45,1.451910107274608e-45
13.385561497326204,7.5,13.134847572501348,9.3292715661685e-45,1.4461124963061562e-45
13.385561497326204,7.6000000000000005,13.134847572501348,9.322440492906822e-45,1.4404177070185758e-45
13.385561497326204,7.7,13.134847572501348,9.31571224132601e-45,1.4348257394118666e-45
13.385561497326204,7.800000000000001,13.134847572501348,9.309086811426075e-45,1.429336593486028e-45
13.385561497326204,7.9,13.134847572501348,9.302564203207006e-45,1.423950269241061e-45
13.385561497326204,8.0,13.134847572501348,9.29614441666881e-45,1.418666766676965e-45
13.385561497326204,8.1,13.134847572501348,9.289827451811483e-45,1.4134860857937398e-45
13.385561497326204,8.200000000000001,13.134847572501348,9.283613308635033e-45,1.4084082265913862e-45
13.385561497326204,8.3,13.134847572501348,9.277501987139449e-45,1.4034331890699035e-45
13.385561497326204,8.4,13.134847572501348,9.271493487324738e-45,1.3985609732292917e-45
13.385561497326204,8.5,13.134847572501348,9.265587809190896e-45,1.3937915790695514e-45
13.385561497326204,8.6,13.134847572501348,9.259784952737926e-45,1.3891250065906821e-45
13.385561497326204,8.700000000000001,13.134847572501348,9.25408491796583e-45,1.3845612557926836e-45
13.385561497326204,8.8,13.134847572501348,9.248487704874602e-45,1.3801003266755564e-45
13.385561497326204,8.9,13.134847572501348,9.242993313464249e-45,1.3757422192393005e-45
13.385561497326204,9.0,13.134847572501348,9.237601743734762e-45,1.3714869334839156e-45
13.385561497326204,9.1,13.134847572501348,9.232312995686149e-45,1.367334469409402e-45
13.385561497326204,9.200000000000001,13.134847572501348,9.227127069318407e-45,1.363284827015759e-45
13.385561497326204,9.3,13.134847572501348,9.222043964631535e-45,1.3593380063029875e-45
13.385561497326204,9.4,13.134847572501348,9.217063681625535e-45,1.3554940072710871e-45
