source,E_MeV,spectrum_per_MeV,kind
N13,15.56,0.0,continuum
N13,15.58,0.0,continuum
N13,15.6,0.0,continuum
N13,15.62,0.0,continuum
N13,15.64,0.0,continuum
N13,15.66,0.0,continuum
N13,15.68,0.0,continuum
N13,15.7,0.0,continuum
N13,15.72,0.0,continuum
N13,15.74,0.0,continuum
N13,15.76,0.0,continuum
N13,15.78,0.0,continuum
N13,15.8,0.0,continuum
N13,15.82,0.0,continuum
N13,15.84,0.0,continuum
N13,15.86,0.0,continuum
N13,15.88,0.0,continuum
N13,15.9,0.0,continuum
N13,15.92,0.0,continuum
N13,15.94,0.0,continuum
N13,15.959999999999999,0.0,continuum
N13,15.98,0.0,continuum
N13,16.0,0.0,continuum
N13,16.02,0.0,continuum
N13,16.04,0.0,continuum
N13,16.06,0.0,continuum
N13,16.08,0.0,continuum
N13,16.1,0.0,continuum
N13,16.12,0.0,continuum
N13,16.14,0.0,continuum
N13,16.16,0.0,continuum
N13,16.18,0.0,continuum
N13,16.2,0.0,continuum
N13,16.22,0.0,continuum
N13,16.24,0.0,continuum
N13,16.26,0.0,continuum
N13,16.28,0.0,continuum
N13,16.3,0.0,continuum
N13,16.32,0.0,continuum
N13,16.34,0.0,continuum
N13,16.36,0.0,continuum
N13,16.38,0.0,continuum
N13,16.4,0.0,continuum
N13,16.419999999999998,0.0,continuum
N13,16.44,0.0,continuum
N13,16.46,0.0,continuum
N13,16.48,0.0,continuum
N13,16.5,0.0,continuum
N13,16.52,0.0,continuum
N13,16.54,0.0,continuum
N13,16.56,0.0,continuum
N13,16.58,0.0,continuum
N13,16.6,0.0,continuum
N13,16.62,0.0,continuum
N13,16.64,0.0,continuum
N13,16.66,0.0,continuum
N13,16.68,0.0,continuum
N13,16.7,0.0,continuum
N13,16.72,0.0,continuum
N13,16.74,0.0,continuum
N13,16.76,0.0,continuum
N13,16.78,0.0,continuum
N13,16.8,0.0,continuum
N13,16.82,0.0,continuum
N13,16.84,0.0,continuum
N13,16.86,0.0,continuum
N13,16.88,0.0,continuum
N13,16.9,0.0,continuum
N13,16.919999999999998,0.0,continuum
N13,16.94,0.0,continuum
N13,16.96,0.0,continuum
N13,16.98,0.0,continuum
N13,17.0,0.0,continuum
N13,17.02,0.0,continuum
N13,17.04,0.0,continuum
N13,17.06,0.0,continuum
N13,17.08,0.0,continuum
N13,17.1,0.0,continuum
N13,17.12,0.0,continuum
N13,17.14,0.0,continuum
N13,17.16,0.0,continuum
N13,17.18,0.0,continuum
N13,17.2,0.0,continuum
N13,17.22,0.0,continuum
N13,17.24,0.0,continuum
N13,17.26,0.0,continuum
N13,17.28,0.0,continuum
N13,17.3,0.0,continuum
N13,17.32,0.0,continuum
N13,17.34,0.0,continuum
N13,17.36,0.0,continuum
N13,17.38,0.0,continuum
N13,17.4,0.0,continuum
N13,17.42,0.0,continuum
N13,17.44,0.0,continuum
N13,17.46,0.0,continuum
N13,17.48,0.0,continuum
N13,17.5,0.0,continuum
N13,17.52,0.0,continuum
N13,17.54,0.0,continuum
N13,17.56,0.0,continuum
N13,17.58,0.0,continuum
N13,17.6,0.0,continuum
N13,17.62,0.0,continuum
N13,17.64,0.0,continuum
N13,17.66,0.0,continuum
N13,17.68,0.0,continuum
N13,17.7,0.0,continuum
N13,17.72,0.0,continuum
N13,17.74,0.0,continuum
N13,17.76,0.0,continuum
N13,17.78,0.0,continuum
N13,17.8,0.0,continuum
N13,17.82,0.0,continuum
N13,17.84,0.0,continuum
N13,17.86,0.0,continuum
N13,17.88,0.0,continuum
N13,17.9,0.0,continuum
N13,17.92,0.0,continuum
N13,17.94,0.0,continuum
N13,17.96,0.0,continuum
N13,17.98,0.0,continuum
N13,18.0,0.0,continuum
N13,18.02,0.0,continuum
N13,18.04,0.0,continuum
N13,18.06,0.0,continuum
N13,18.08,0.0,continuum
N13,18.1,0.0,continuum
N13,18.12,0.0,continuum
N13,18.14,0.0,continuum
N13,18.16,0.0,continuum
N13,18.18,0.0,continuum
N13,18.2,0.0,continuum
N13,18.22,0.0,continuum
N13,18.24,0.0,continuum
N13,18.26,0.0,continuum
N13,18.28,0.0,continuum
N13,18.3,0.0,continuum
N13,18.32,0.0,continuum
N13,18.34,0.0,continuum
N13,18.36,0.0,continuum
N13,18.38,0.0,continuum
N13,18.4,0.0,continuum
N13,18.42,0.0,continuum
N13,18.44,0.0,continuum
N13,18.46,0.0,continuum
N13,18.48,0.0,continuum
N13,18.5,0.0,continuum
N13,18.52,0.0,continuum
N13,18.54,0.0,continuum
N13,18.56,0.0,continuum
N13,18.58,0.0,continuum
N13,18.6,0.0,continuum
N13,18.62,0.0,continuum
N13,18.64,0.0,continuum
N13,18.66,0.0,continuum
N13,18.68,0.0,continuum
N13,18.7,0.0,continuum
N13,18.72,0.0,continuum
N13,18.74,0.0,continuum
N13,18.76,0.0,continuum
N13,18.78,0.0,continuum
N13,18.8,0.0,continuum
O15,0.02,0.002256622786529162,continuum
O15,0.04,0.008816823708858338,continuum
O15,0.06,0.01937164510973497,continuum
O15,0.08,0.03361952066341974,continuum
O15,0.1,0.051266275375686524,continuum
O15,0.12000000000000001,0.07202512558382243,continuum
O15,0.13999999999999999,0.09561667895662776,continuum
O15,0.16,0.12176893449441614,continuum
O15,0.18,0.15021728252901423,continuum
O15,0.19999999999999998,0.18070450472376204,continuum
O15,0.22,0.2129807740735128,continuum
O15,0.24,0.24680365490463288,continuum
O15,0.26,0.28193810287500204,continuum
O15,0.28,0.318156464974013,continuum
O15,0.30000000000000004,0.35523847952257187,continuum
O15,0.32,0.39297127617309785,continuum
O15,0.34,0.43114937590952374,continuum
O15,0.36000000000000004,0.469574691047295,continuum
O15,0.38,0.5080565252333705,continuum
O15,0.4,0.5464115734462229,continuum
O15,0.42000000000000004,0.5844639219958371,continuum
O15,0.44,0.622045048523712,continuum
O15,0.46,0.6589938220028593,continuum
O15,0.48000000000000004,0.695156502737804,continuum
O15,0.5,0.7303867423645843,continuum
O15,0.52,0.7645455838507521,continuum
O15,0.54,0.7975014614953715,continuum
O15,0.56,0.8291302009290209,continuum
O15,0.5800000000000001,0.8593150191137913,continuum
O15,0.6,0.887946524343287,continuum
O15,0.62,0.9149227162426257,continuum
O15,0.64,0.9401489857684379,continuum
O15,0.66,0.9635381152088679,continuum
O15,0.68,0.9850102781835729,continuum
O15,0.7000000000000001,1.004493039643723,continuum
O15,0.7200000000000001,1.0219213558720026,continuum
O15,0.74,1.0372375744826077,continuum
O15,0.76,1.0503914344212495,continuum
O15,0.78,1.0613400659651504,continuum
O15,0.8,1.0700479907230471,continuum
O15,0.8200000000000001,1.07648712163519,continuum
O15,0.8400000000000001,1.080636762973341,continuum
O15,0.86,1.0824836103407773,continuum
O15,0.88,1.0820217506722882,continuum
O15,0.9,1.0792526622341758,continuum
O15,0.92,1.0741852146242563,continuum
O15,0.9400000000000001,1.066835668771859,continuum
O15,0.9600000000000001,1.0572276769378255,continuum
O15,0.98,1.045392282714512,continuum
O15,1.0,1.031367921025787,continuum
O15,1.02,1.0152004181270324,continuum
O15,1.04,0.9969429916051434,continuum
O15,1.06,0.9766562503785285,continuum
O15,1.08,0.9544081946971091,continuum
O15,1.1,0.9302742161423205,continuum
O15,1.12,0.9043370976271102,continuum
O15,1.1400000000000001,0.8766870133959396,continuum
O15,1.1600000000000001,0.8474215290247835,continuum
O15,1.18,0.8166456014211296,continuum
O15,1.2,0.7844715788239784,continuum
O15,1.22,0.7510192008038441,continuum
O15,1.24,0.7164155982627546,continuum
O15,1.26,0.6807952934342498,continuum
O15,1.28,0.6443001998833838,continuum
O15,1.3,0.6070796225067238,continuum
O15,1.32,0.5692902575323499,continuum
O15,1.34,0.5310961925198555,continuum
O15,1.36,0.4926689063603473,continuum
O15,1.3800000000000001,0.45418726927644526,continuum
O15,1.4000000000000001,0.41583754282228247,continuum
O15,1.4200000000000002,0.3778133798835052,continuum
O15,1.44,0.34031582467727367,continuum
O15,1.46,0.30355331275225944,continuum
O15,1.48,0.2677416709886492,continuum
O15,1.5,0.2331041175981421,continuum
O15,1.52,0.1998712621239505,continuum
O15,1.54,0.16828110544080013,continuum
O15,1.56,0.13857903975492983,continuum
O15,1.58,0.11101784860409171,continuum
O15,1.6,0.08585770685755101,continuum
O15,1.62,0.06336618071608631,continuum
O15,1.6400000000000001,0.04381822771198937,continuum
O15,1.6600000000000001,0.02749619670906511,continuum
O15,1.6800000000000002,0.014689827902631741,continuum
O15,1.7,0.005696252819520735,continuum
O15,1.72,0.0008199943180765098,continuum
O15,1.74,0.0,continuum
O15,1.76,0.0,continuum
O15,1.78,0.0,continuum
O15,1.8,0.0,continuum
O15,1.82,0.0,continuum
O15,1.84,0.0,continuum
O15,1.86,0.0,continuum
O15,1.8800000000000001,0.0,continuum
O15,1.9000000000000001,0.0,continuum
O15,1.9200000000000002,0.0,continuum
O15,1.94,0.0,continuum
O15,1.96,0.0,continuum
O15,1.98,0.0,continuum
O15,2.0,0.0,continuum
O15,2.02,0.0,continuum
O15,2.04,0.0,continuum
O15,2.06,0.0,continuum
O15,2.08,0.0,continuum
O15,2.1,0.0,continuum
O15,2.12,0.0,continuum
O15,2.14,0.0,continuum
O15,2.16,0.0,continuum
O15,2.18,0.0,continuum
O15,2.2,0.0,continuum
O15,2.22,0.0,continuum
O15,2.24,0.0,continuum
O15,2.2600000000000002,0.0,continuum
O15,2.2800000000000002,0.0,continuum
O15,2.3000000000000003,0.0,continuum
O15,2.3200000000000003,0.0,continuum
O15,2.34,0.0,continuum
O15,2.36,0.0,continuum
O15,2.38,0.0,continuum
O15,2.4,0.0,continuum
O15,2.42,0.0,continuum
O15,2.44,0.0,continuum
O15,2.46,0.0,continuum
O15,2.48,0.0,continuum
O15,2.5,0.0,continuum
O15,2.52,0.0,continuum
O15,2.54,0.0,continuum
O15,2.56,0.0,continuum
O15,2.58,0.0,continuum
O15,2.6,0.0,continuum
O15,2.62,0.0,continuum
O15,2.64,0.0,continuum
O15,2.66,0.0,continuum
O15,2.68,0.0,continuum
O15,2.7,0.0,continuum
O15,2.72,0.0,continuum
O15,2.74,0.0,continuum
O15,2.7600000000000002,0.0,continuum
O15,2.7800000000000002,0.0,continuum
O15,2.8000000000000003,0.0,continuum
O15,2.8200000000000003,0.0,continuum
O15,2.84,0.0,continuum
O15,2.86,0.0,continuum
O15,2.88,0.0,continuum
O15,2.9,0.0,continuum
O15,2.92,0.0,continuum
O15,2.94,0.0,continuum
O15,2.96,0.0,continuum
O15,2.98,0.0,continuum
O15,3.0,0.0,continuum
O15,3.02,0.0,continuum
O15,3.04,0.0,continuum
O15,3.06,0.0,continuum
O15,3.08,0.0,continuum
O15,3.1,0.0,continuum
O15,3.12,0.0,continuum
O15,3.14,0.0,continuum
O15,3.16,0.0,continuum
O15,3.18,0.0,continuum
O15,3.2,0.0,continuum
O15,3.22,0.0,continuum
O15,3.24,0.0,continuum
O15,3.2600000000000002,0.0,continuum
O15,3.2800000000000002,0.0,continuum
O15,3.3000000000000003,0.0,continuum
O15,3.3200000000000003,0.0,continuum
O15,3.3400000000000003,0.0,continuum
O15,3.36,0.0,continuum
O15,3.38,0.0,continuum
O15,3.4,0.0,continuum
O15,3.42,0.0,continuum
O15,3.44,0.0,continuum
O15,3.46,0.0,continuum
O15,3.48,0.0,continuum
O15,3.5,0.0,continuum
O15,3.52,0.0,continuum
O15,3.54,0.0,continuum
O15,3.56,0.0,continuum
O15,3.58,0.0,continuum
O15,3.6,0.0,continuum
O15,3.62,0.0,continuum
O15,3.64,0.0,continuum
O15,3.66,0.0,continuum
O15,3.68,0.0,continuum
O15,3.7,0.0,continuum
O15,3.72,0.0,continuum
O15,3.74,0.0,continuum
O15,3.7600000000000002,0.0,continuum
O15,3.7800000000000002,0.0,continuum
O15,3.8000000000000003,0.0,continuum
O15,3.8200000000000003,0.0,continuum
O15,3.8400000000000003,0.0,continuum
O15,3.86,0.0,continuum
O15,3.88,0.0,continuum
O15,3.9,0.0,continuum
O15,3.92,0.0,continuum
O15,3.94,0.0,continuum
O15,3.96,0.0,continuum
O15,3.98,0.0,continuum
O15,4.0,0.0,continuum
O15,4.02,0.0,continuum
O15,4.04,0.0,continuum
O15,4.06,0.0,continuum
O15,4.08,0.0,continuum
O15,4.1,0.0,continuum
O15,4.119999999999999,0.0,continuum
O15,4.14,0.0,continuum
O15,4.159999999999999,0.0,continuum
O15,4.18,0.0,continuum
O15,4.199999999999999,0.0,continuum
O15,4.22,0.0,continuum
O15,4.239999999999999,0.0,continuum
O15,4.26,0.0,continuum
O15,4.279999999999999,0.0,continuum
O15,4.3,0.0,continuum
O15,4.319999999999999,0.0,continuum
O15,4.34,0.0,continuum
O15,4.359999999999999,0.0,continuum
O15,4.38,0.0,continuum
O15,4.3999999999999995,0.0,continuum
O15,4.42,0.0,continuum
O15,4.4399999999999995,0.0,continuum
O15,4.46,0.0,continuum
O15,4.4799999999999995,0.0,continuum
O15,4.5,0.0,continuum
O15,4.52,0.0,continuum
O15,4.54,0.0,continuum
O15,4.56,0.0,continuum
O15,4.58,0.0,continuum
O15,4.6,0.0,continuum
O15,4.62,0.0,continuum
O15,4.64,0.0,continuum
O15,4.659999999999999,0.0,continuum
O15,4.68,0.0,continuum
O15,4.699999999999999,0.0,continuum
O15,4.72,0.0,continuum
O15,4.739999999999999,0.0,continuum
O15,4.76,0.0,continuum
O15,4.779999999999999,0.0,continuum
O15,4.8,0.0,continuum
O15,4.819999999999999,0.0,continuum
O15,4.84,0.0,continuum
O15,4.859999999999999,0.0,continuum
O15,4.88,0.0,continuum
O15,4.8999999999999995,0.0,continuum
O15,4.92,0.0,continuum
O15,4.9399999999999995,0.0,continuum
O15,4.96,0.0,continuum
O15,4.9799999999999995,0.0,continuum
O15,5.0,0.0,continuum
O15,5.02,0.0,continuum
O15,5.04,0.0,continuum
O15,5.06,0.0,continuum
O15,5.08,0.0,continuum
O15,5.1,0.0,continuum
O15,5.12,0.0,continuum
O15,5.14,0.0,continuum
O15,5.159999999999999,0.0,continuum
O15,5.18,0.0,continuum
O15,5.199999999999999,0.0,continuum
O15,5.22,0.0,continuum
O15,5.239999999999999,0.0,continuum
O15,5.26,0.0,continuum
O15,5.279999999999999,0.0,continuum
O15,5.3,0.0,continuum
O15,5.319999999999999,0.0,continuum
O15,5.34,0.0,continuum
O15,5.359999999999999,0.0,continuum
O15,5.38,0.0,continuum
O15,5.3999999999999995,0.0,continuum
O15,5.42,0.0,continuum
O15,5.4399999999999995,0.0,continuum
O15,5.46,0.0,continuum
O15,5.4799999999999995,0.0,continuum
O15,5.5,0.0,continuum
O15,5.52,0.0,continuum
O15,5.54,0.0,continuum
O15,5.56,0.0,continuum
O15,5.58,0.0,continuum
O15,5.6,0.0,continuum
O15,5.62,0.0,continuum
O15,5.64,0.0,continuum
O15,5.659999999999999,0.0,continuum
O15,5.68,0.0,continuum
O15,5.699999999999999,0.0,continuum
O15,5.72,0.0,continuum
O15,5.739999999999999,0.0,continuum
O15,5.76,0.0,continuum
O15,5.779999999999999,0.0,continuum
O15,5.8,0.0,continuum
O15,5.819999999999999,0.0,continuum
O15,5.84,0.0,continuum
O15,5.859999999999999,0.0,continuum
O15,5.88,0.0,continuum
O15,5.8999999999999995,0.0,continuum
O15,5.92,0.0,continuum
O15,5.9399999999999995,0.0,continuum
O15,5.96,0.0,continuum
O15,5.9799999999999995,0.0,continuum
O15,6.0,0.0,continuum
O15,6.02,0.0,continuum
O15,6.04,0.0,continuum
O15,6.06,0.0,continuum
O15,6.08,0.0,continuum
O15,6.1,0.0,continuum
O15,6.12,0.0,continuum
O15,6.14,0.0,continuum
O15,6.16,0.0,continuum
O15,6.18,0.0,continuum
O15,6.199999999999999,0.0,continuum
O15,6.22,0.0,continuum
O15,6.239999999999999,0.0,continuum
O15,6.26,0.0,continuum
O15,6.279999999999999,0.0,continuum
O15,6.3,0.0,continuum
O15,6.319999999999999,0.0,continuum
O15,6.34,0.0,continuum
O15,6.359999999999999,0.0,continuum
O15,6.38,0.0,continuum
O15,6.3999999999999995,0.0,continuum
O15,6.42,0.0,continuum
O15,6.4399999999999995,0.0,continuum
O15,6.46,0.0,continuum
O15,6.4799999999999995,0.0,continuum
O15,6.5,0.0,continuum
O15,6.52,0.0,continuum
O15,6.54,0.0,continuum
O15,6.56,0.0,continuum
O15,6.58,0.0,continuum
O15,6.6,0.0,continuum
O15,6.62,0.0,continuum
O15,6.64,0.0,continuum
O15,6.66,0.0,continuum
O15,6.68,0.0,continuum
O15,6.699999999999999,0.0,continuum
O15,6.72,0.0,continuum
O15,6.739999999999999,0.0,continuum
O15,6.76,0.0,continuum
O15,6.779999999999999,0.0,continuum
O15,6.8,0.0,continuum
O15,6.819999999999999,0.0,continuum
O15,6.84,0.0,continuum
O15,6.859999999999999,0.0,continuum
O15,6.88,0.0,continuum
O15,6.8999999999999995,0.0,continuum
O15,6.92,0.0,continuum
O15,6.9399999999999995,0.0,continuum
O15,6.96,0.0,continuum
O15,6.9799999999999995,0.0,continuum
O15,7.0,0.0,continuum
O15,7.02,0.0,continuum
O15,7.04,0.0,continuum
O15,7.06,0.0,continuum
O15,7.08,0.0,continuum
O15,7.1,0.0,continuum
O15,7.12,0.0,continuum
O15,7.14,0.0,continuum
O15,7.16,0.0,continuum
O15,7.18,0.0,continuum
O15,7.199999999999999,0.0,continuum
O15,7.22,0.0,continuum
O15,7.239999999999999,0.0,continuum
O15,7.26,0.0,continuum
O15,7.279999999999999,0.0,continuum
O15,7.3,0.0,continuum
O15,7.319999999999999,0.0,continuum
O15,7.34,0.0,continuum
O15,7.359999999999999,0.0,continuum
O15,7.38,0.0,continuum
O15,7.3999999999999995,0.0,continuum
O15,7.42,0.0,continuum
O15,7.4399999999999995,0.0,continuum
O15,7.46,0.0,continuum
O15,7.4799999999999995,0.0,continuum
O15,7.5,0.0,continuum
O15,7.52,0.0,continuum
O15,7.54,0.0,continuum
O15,7.56,0.0,continuum
O15,7.58,0.0,continuum
O15,7.6,0.0,continuum
O15,7.62,0.0,continuum
O15,7.64,0.0,continuum
O15,7.66,0.0,continuum
O15,7.68,0.0,continuum
O15,7.699999999999999,0.0,continuum
O15,7.72,0.0,continuum
O15,7.739999999999999,0.0,continuum
O15,7.76,0.0,continuum
O15,7.779999999999999,0.0,continuum
O15,7.8,0.0,continuum
O15,7.819999999999999,0.0,continuum
O15,7.84,0.0,continuum
O15,7.859999999999999,0.0,continuum
O15,7.88,0.0,continuum
O15,7.8999999999999995,0.0,continuum
O15,7.92,0.0,continuum
O15,7.9399999999999995,0.0,continuum
O15,7.96,0.0,continuum
O15,7.9799999999999995,0.0,continuum
O15,8.0,0.0,continuum
O15,8.02,0.0,continuum
O15,8.04,0.0,continuum
O15,8.06,0.0,continuum
O15,8.08,0.0,continuum
O15,8.1,0.0,continuum
O15,8.12,0.0,continuum
O15,8.14,0.0,continuum
O15,8.16,0.0,continuum
O15,8.18,0.0,continuum
O15,8.2,0.0,continuum
O15,8.219999999999999,0.0,continuum
O15,8.24,0.0,continuum
O15,8.26,0.0,continuum
O15,8.28,0.0,continuum
O15,8.299999999999999,0.0,continuum
O15,8.32,0.0,continuum
O15,8.34,0.0,continuum
O15,8.36,0.0,continuum
O15,8.379999999999999,0.0,continuum
O15,8.4,0.0,continuum
O15,8.42,0.0,continuum
O15,8.44,0.0,continuum
O15,8.459999999999999,0.0,continuum
O15,8.48,0.0,continuum
O15,8.5,0.0,continuum
O15,8.52,0.0,continuum
O15,8.54,0.0,continuum
O15,8.56,0.0,continuum
O15,8.58,0.0,continuum
O15,8.6,0.0,continuum
O15,8.62,0.0,continuum
O15,8.64,0.0,continuum
O15,8.66,0.0,continuum
O15,8.68,0.0,continuum
O15,8.7,0.0,continuum
O15,8.72,0.0,continuum
O15,8.74,0.0,continuum
O15,8.76,0.0,continuum
O15,8.78,0.0,continuum
O15,8.799999999999999,0.0,continuum
O15,8.82,0.0,continuum
O15,8.84,0.0,continuum
O15,8.86,0.0,continuum
O15,8.879999999999999,0.0,continuum
O15,8.9,0.0,continuum
O15,8.92,0.0,continuum
O15,8.94,0.0,continuum
O15,8.959999999999999,0.0,continuum
O15,8.98,0.0,continuum
O15,9.0,0.0,continuum
O15,9.02,0.0,continuum
O15,9.04,0.0,continuum
O15,9.06,0.0,continuum
O15,9.08,0.0,continuum
O15,9.1,0.0,continuum
O15,9.12,0.0,continuum
O15,9.14,0.0,continuum
O15,9.16,0.0,continuum
O15,9.18,0.0,continuum
O15,9.2,0.0,continuum
O15,9.22,0.0,continuum
O15,9.24,0.0,continuum
O15,9.26,0.0,continuum
O15,9.28,0.0,continuum
O15,9.299999999999999,0.0,continuum
O15,9.32,0.0,continuum
O15,9.34,0.0,continuum
O15,9.36,0.0,continuum
O15,9.379999999999999,0.0,continuum
O15,9.4,0.0,continuum
O15,9.42,0.0,continuum
O15,9.44,0.0,continuum
O15,9.459999999999999,0.0,continuum
O15,9.48,0.0,continuum
O15,9.5,0.0,continuum
O15,9.52,0.0,continuum
O15,9.54,0.0,continuum
O15,9.56,0.0,continuum
O15,9.58,0.0,continuum
O15,9.6,0.0,continuum
O15,9.62,0.0,continuum
O15,9.64,0.0,continuum
O15,9.66,0.0,continuum
O15,9.68,0.0,continuum
O15,9.7,0.0,continuum
O15,9.72,0.0,continuum
O15,9.74,0.0,continuum
O15,9.76,0.0,continuum
O15,9.78,0.0,continuum
O15,9.799999999999999,0.0,continuum
O15,9.82,0.0,continuum
O15,9.84,0.0,continuum
O15,9.86,0.0,continuum
O15,9.879999999999999,0.0,continuum
O15,9.9,0.0,continuum
O15,9.92,0.0,continuum
O15,9.94,0.0,continuum
O15,9.959999999999999,0.0,continuum
O15,9.98,0.0,continuum
O15,10.0,0.0,continuum
O15,10.02,0.0,continuum
O15,10.04,0.0,continuum
O15,10.06,0.0,continuum
O15,10.08,0.0,continuum
O15,10.1,0.0,continuum
O15,10.12,0.0,continuum
O15,10.14,0.0,continuum
O15,10.16,0.0,continuum
O15,10.18,0.0,continuum
O15,10.2,0.0,continuum
O15,10.22,0.0,continuum
O15,10.24,0.0,continuum
O15,10.26,0.0,continuum
O15,10.28,0.0,continuum
O15,10.299999999999999,0.0,continuum
O15,10.32,0.0,continuum
O15,10.34,0.0,continuum
O15,10.36,0.0,continuum
O15,10.379999999999999,0.0,continuum
O15,10.4,0.0,continuum
O15,10.42,0.0,continuum
O15,10.44,0.0,continuum
O15,10.459999999999999,0.0,continuum
O15,10.48,0.0,continuum
O15,10.5,0.0,continuum
O15,10.52,0.0,continuum
O15,10.54,0.0,continuum
O15,10.56,0.0,continuum
O15,10.58,0.0,continuum
O15,10.6,0.0,continuum
O15,10.62,0.0,continuum
O15,10.64,0.0,continuum
O15,10.66,0.0,continuum
O15,10.68,0.0,continuum
O15,10.7,0.0,continuum
O15,10.72,0.0,continuum
O15,10.74,0.0,continuum
O15,10.76,0.0,continuum
O15,10.78,0.0,continuum
O15,10.799999999999999,0.0,continuum
O15,10.82,0.0,continuum
O15,10.84,0.0,continuum
O15,10.86,0.0,continuum
O15,10.879999999999999,0.0,continuum
O15,10.9,0.0,continuum
O15,10.92,0.0,continuum
O15,10.94,0.0,continuum
O15,10.959999999999999,0.0,continuum
O15,10.98,0.0,continuum
O15,11.0,0.0,continuum
O15,11.02,0.0,continuum
O15,11.04,0.0,continuum
O15,11.06,0.0,continuum
O15,11.08,0.0,continuum
O15,11.1,0.0,continuum
O15,11.12,0.0,continuum
O15,11.14,0.0,continuum
O15,11.16,0.0,continuum
O15,11.18,0.0,continuum
O15,11.2,0.0,continuum
O15,11.22,0.0,continuum
O15,11.24,0.0,continuum
O15,11.26,0.0,continuum
O15,11.28,0.0,continuum
O15,11.299999999999999,0.0,continuum
O15,11.32,0.0,continuum
O15,11.34,0.0,continuum
O15,11.36,0.0,continuum
O15,11.379999999999999,0.0,continuum
O15,11.4,0.0,continuum
O15,11.42,0.0,continuum
O15,11.44,0.0,continuum
O15,11.459999999999999,0.0,continuum
O15,11.48,0.0,continuum
O15,11.5,0.0,continuum
O15,11.52,0.0,continuum
O15,11.54,0.0,continuum
O15,11.56,0.0,continuum
O15,11.58,0.0,continuum
O15,11.6,0.0,continuum
O15,11.62,0.0,continuum
O15,11.64,0.0,continuum
O15,11.66,0.0,continuum
O15,11.68,0.0,continuum
O15,11.7,0.0,continuum
O15,11.72,0.0,continuum
O15,11.74,0.0,continuum
O15,11.76,0.0,continuum
O15,11.78,0.0,continuum
O15,11.799999999999999,0.0,continuum
O15,11.82,0.0,continuum
O15,11.84,0.0,continuum
O15,11.86,0.0,continuum
O15,11.879999999999999,0.0,continuum
O15,11.9,0.0,continuum
O15,11.92,0.0,continuum
O15,11.94,0.0,continuum
O15,11.959999999999999,0.0,continuum
O15,11.98,0.0,continuum
O15,12.0,0.0,continuum
O15,12.02,0.0,continuum
O15,12.04,0.0,continuum
O15,12.06,0.0,continuum
O15,12.08,0.0,continuum
O15,12.1,0.0,continuum
O15,12.12,0.0,continuum
O15,12.14,0.0,continuum
O15,12.16,0.0,continuum
O15,12.18,0.0,continuum
O15,12.2,0.0,continuum
O15,12.22,0.0,continuum
O15,12.24,0.0,continuum
O15,12.26,0.0,continuum
O15,12.28,0.0,continuum
O15,12.3,0.0,continuum
O15,12.32,0.0,continuum
O15,12.34,0.0,continuum
O15,12.36,0.0,continuum
O15,12.379999999999999,0.0,continuum
O15,12.4,0.0,continuum
O15,12.42,0.0,continuum
O15,12.44,0.0,continuum
O15,12.459999999999999,0.0,continuum
O15,12.48,0.0,continuum
O15,12.5,0.0,continuum
O15,12.52,0.0,continuum
O15,12.54,0.0,continuum
O15,12.56,0.0,continuum
O15,12.58,0.0,continuum
O15,12.6,0.0,continuum
O15,12.62,0.0,continuum
O15,12.64,0.0,continuum
O15,12.66,0.0,continuum
O15,12.68,0.0,continuum
O15,12.7,0.0,continuum
O15,12.72,0.0,continuum
O15,12.74,0.0,continuum
O15,12.76,0.0,continuum
O15,12.78,0.0,continuum
O15,12.8,0.0,continuum
O15,12.82,0.0,continuum
O15,12.84,0.0,continuum
O15,12.86,0.0,continuum
O15,12.879999999999999,0.0,continuum
O15,12.9,0.0,continuum
O15,12.92,0.0,continuum
O15,12.94,0.0,continuum
O15,12.959999999999999,0.0,continuum
O15,12.98,0.0,continuum
O15,13.0,0.0,continuum
O15,13.02,0.0,continuum
O15,13.04,0.0,continuum
O15,13.06,0.0,continuum
O15,13.08,0.0,continuum
O15,13.1,0.0,continuum
O15,13.12,0.0,continuum
O15,13.14,0.0,continuum
O15,13.16,0.0,continuum
O15,13.18,0.0,continuum
O15,13.2,0.0,continuum
O15,13.22,0.0,continuum
O15,13.24,0.0,continuum
O15,13.26,0.0,continuum
O15,13.28,0.0,continuum
O15,13.3,0.0,continuum
O15,13.32,0.0,continuum
O15,13.34,0.0,continuum
O15,13.36,0.0,continuum
O15,13.379999999999999,0.0,continuum
O15,13.4,0.0,continuum
O15,13.42,0.0,continuum
O15,13.44,0.0,continuum
O15,13.459999999999999,0.0,continuum
O15,13.48,0.0,continuum
O15,13.5,0.0,continuum
O15,13.52,0.0,continuum
O15,13.54,0.0,continuum
O15,13.56,0.0,continuum
O15,13.58,0.0,continuum
O15,13.6,0.0,continuum
O15,13.62,0.0,continuum
O15,13.64,0.0,continuum
O15,13.66,0.0,continuum
O15,13.68,0.0,continuum
O15,13.7,0.0,continuum
O15,13.72,0.0,continuum
O15,13.74,0.0,continuum
O15,13.76,0.0,continuum
O15,13.78,0.0,continuum
O15,13.8,0.0,continuum
O15,13.82,0.0,continuum
O15,13.84,0.0,continuum
O15,13.86,0.0,continuum
O15,13.879999999999999,0.0,continuum
O15,13.9,0.0,continuum
O15,13.92,0.0,continuum
O15,13.94,0.0,continuum
