source,E_MeV,spectrum_per_MeV,flux_cm2_s,flux_per_MeV_cm2_s
8B,11.454715477104244,0.04243578851270896,4500000.0,190961.04830719033
8B,11.67060716534201,0.037302744340384664,4500000.0,167862.349531731
8B,11.886498853579775,0.032408295363463194,4500000.0,145837.32913558438
8B,12.102390541817542,0.027776301101484702,4500000.0,124993.35495668116
8B,12.318282230055306,0.023382902034909146,4500000.0,105223.05915709115
8B,12.534173918293073,0.019371255280978123,4500000.0,87170.64876440156
8B,12.750065606530836,0.015598203722449942,4500000.0,70191.91675102474
8B,12.965957294768604,0.012254623515646865,4500000.0,55145.80582041089
8B,13.181848983006368,0.00926893610194789,4500000.0,41710.212458765505
8B,13.397740671244136,0.006712720039974224,4500000.0,30207.240179884007
8B,13.6136323594819,0.004609834849265794,4500000.0,20744.256821696075
8B,13.829524047719666,0.003053413535757039,4500000.0,13740.360910906677
8B,14.04541573595743,0.0014627126978466658,4500000.0,6582.207140309996
8B,14.261307424195197,0.0007327833438861938,4500000.0,3297.525047487872
8B,14.47719911243296,0.0,4500000.0,0.0
8B,14.693090800670728,0.0,4500000.0,0.0
8B,14.908982488908492,0.0,4500000.0,0.0
8B,15.008982488908492,0.0,4500000.0,0.0
8B,15.108982488908492,0.0,4500000.0,0.0
8B,15.208982488908491,0.0,4500000.0,0.0
8B,15.308982488908493,0.0,4500000.0,0.0
8B,15.408982488908492,0.0,4500000.0,0.0
8B,15.508982488908492,0.0,4500000.0,0.0
8B,15.608982488908492,0.0,4500000.0,0.0
8B,15.708982488908491,0.0,4500000.0,0.0
8B,15.808982488908493,0.0,4500000.0,0.0
8B,15.908982488908492,0.0,4500000.0,0.0
8B,16.008982488908494,0.0,4500000.0,0.0
8B,16.10898248890849,0.0,4500000.0,0.0
8B,16.208982488908493,0.0,4500000.0,0.0
8B,16.30898248890849,0.0,4500000.0,0.0
8B,16.408982488908492,0.0,4500000.0,0.0
8B,16.508982488908494,0.0,4500000.0,0.0
8B,16.60898248890849,0.0,4500000.0,0.0
8B,16.708982488908493,0.0,4500000.0,0.0
8B,16.80898248890849,0.0,4500000.0,0.0
8B,16.908982488908492,0.0,4500000.0,0.0
8B,17.008982488908494,0.0,4500000.0,0.0
8B,17.10898248890849,0.0,4500000.0,0.0
8B,17.208982488908493,0.0,4500000.0,0.0
8B,17.30898248890849,0.0,4500000.0,0.0
8B,17.408982488908492,0.0,4500000.0,0.0
8B,17.508982488908494,0.0,4500000.0,0.0
8B,17.60898248890849,0.0,4500000.0,0.0
8B,17.708982488908493,0.0,4500000.0,0.0
8B,17.80898248890849,0.0,4500000.0,0.0
8B,17.908982488908492,0.0,4500000.0,0.0
8B,18.008982488908494,0.0,4500000.0,0.0
8B,18.10898248890849,0.0,4500000.0,0.0
8B,18.208982488908493,0.0,4500000.0,0.0
8B,18.30898248890849,0.0,4500000.0,0.0
8B,18.408982488908492,0.0,4500000.0,0.0
8B,18.508982488908497,0.0,4500000.0,0.0
8B,18.60898248890849,0.0,4500000.0,0.0
8B,18.708982488908493,0.0,4500000.0,0.0
8B,18.80898248890849,0.0,4500000.0,0.0
8B,18.908982488908492,0.0,4500000.0,0.0
8B,19.008982488908497,0.0,4500000.0,0.0
8B,19.10898248890849,0.0,4500000.0,0.0
8B,19.208982488908493,0.0,4500000.0,0.0
8B,19.30898248890849,0.0,4500000.0,0.0
8B,19.408982488908492,0.0,4500000.0,0.0
8B,19.508982488908497,0.0,4500000.0,0.0
8B,19.60898248890849,0.0,4500000.0,0.0
8B,19.708982488908493,0.0,4500000.0,0.0
8B,19.80898248890849,0.0,4500000.0,0.0
8B,19.908982488908492,0.0,4500000.0,0.0
8B,20.0,0.0,4500000.0,0.0
hep,0.018784,1.475301671961146e-06,8250.0,0.012171238793679455
hep,0.037567,5.889706674811605e-06,8250.0,0.04859008006719574
hep,0.056351,1.3226014989058575e-05,8250.0,0.10911462365973325
hep,0.075135,2.3467026595209254e-05,8250.0,0.19360296941047636
hep,0.093919,3.659504147320418e-05,8250.0,0.3019090921539345
hep,0.1127,5.259405960491053e-05,8250.0,0.4339009917405119
hep,0.13149,7.144608096992883e-05,8250.0,0.5894301680019128
hep,0.15027,9.313510555012629e-05,8250.0,0.768364620788542
hep,0.16905,0.00011764013332170352,8250.0,0.9705310999040541
hep,0.18784,0.00014495016427219418,8250.0,1.195838855245602
hep,0.20662,0.0001750501983845988,8250.0,1.44416413667294
hep,0.2254,0.0002079102356249182,8250.0,1.7152594439055753
hep,0.24419,0.00024353027599315248,8250.0,2.009124776943508
hep,0.26297,0.00028188031945530247,8250.0,2.325512635506245
hep,0.28176,0.00032294036598870226,8250.0,2.6642580194067937
hep,0.30054,0.00036671041559335174,8250.0,3.025360928645152
hep,0.31932,0.0004131604682352518,8250.0,3.4085738629408273
hep,0.33811,0.0004622905239144026,8250.0,3.8138968222938217
hep,0.35689,0.0005140605825854718,8250.0,4.240999806330143
hep,0.37567,0.0005684606442371267,8250.0,4.689800314956295
hep,0.39446,0.000625490708869367,8250.0,5.160298348172278
hep,0.41324,0.0006851107764368607,8250.0,5.652163905604101
hep,0.43203,0.0007473208469396078,8250.0,6.165396987251765
hep,0.45081,0.0008120909203436094,8250.0,6.699750092834777
hep,0.46959,0.0008794209966488652,8250.0,7.255223222353138
hep,0.48838,0.0009492910758327094,8250.0,7.8316513756198525
hep,0.50716,0.0010217011578951417,8250.0,8.429034552634919
hep,0.52594,0.0010966012427794975,8250.0,9.046960252930853
hep,0.54473,0.0011739013303837791,8250.0,9.684685975666177
hep,0.56351,0.001253801420934647,8250.0,10.34386172271084
hep,0.5823,0.001336101514205441,8250.0,11.022837492194888
hep,0.60108,0.001420801610196161,8250.0,11.721613284118328
hep,0.61986,0.0015079017089068066,8250.0,12.440189098481154
hep,0.63865,0.0015975018104507086,8250.0,13.179389936218346
hep,0.65743,0.0016894019146012063,8250.0,13.937565795459951
hep,0.67621,0.00178370202147163,8250.0,14.715541677140948
hep,0.695,0.0018804021310619796,8250.0,15.513317581261331
hep,0.71378,0.001979402243258925,8250.0,16.330068506886132
hep,0.73257,0.002080802358175796,8250.0,17.166619454950318
hep,0.75135,0.002184402475585933,8250.0,18.021320423583944
hep,0.77013,0.002290402595715996,8250.0,18.895821414656968
hep,0.78892,0.002398602718339324,8250.0,19.78847242629942
hep,0.8077,0.0025090028434559173,8250.0,20.699273458511318
hep,0.82648,0.002621802971292437,8250.0,21.629874513162605
hep,0.84527,0.0027367031015088916,8250.0,22.577800587448355
hep,0.86405,0.002853903234331942,8250.0,23.54470168323852
hep,0.88284,0.0029732033695349276,8250.0,24.52892779866315
hep,0.90162,0.003094803507344509,8250.0,25.532128935592198
hep,0.9204,0.0032185036475340257,8250.0,26.55265509215571
hep,0.93919,0.0033443037901034773,8250.0,27.59050626835369
hep,0.95797,0.003472303935166195,8250.0,28.646507465121108
hep,0.97675,0.003602404082608847,8250.0,29.719833681522985
hep,0.99554,0.0037346042324314342,8250.0,30.810484917559332
hep,1.0143,0.0038690043847472875,8250.0,31.919286174165123
hep,1.0331,0.004005304539216415,8250.0,33.043762448535425
hep,1.0519,0.004143804696178808,8250.0,34.18638874347517
hep,1.0707,0.0042842048552944765,8250.0,35.34469005617943
hep,1.0895,0.00442670501679008,8250.0,36.52031638851816
hep,1.1082,0.004571205180552288,8250.0,37.71244273955637
hep,1.127,0.004717705346581101,8250.0,38.92106910929408
hep,1.1458,0.004866205514876519,8250.0,40.146195497731284
hep,1.1646,0.005016705685438542,8250.0,41.38782190486797
hep,1.1834,0.00516910585815384,8250.0,42.64512332976918
hep,1.2022,0.005323406033022411,8250.0,43.91809977243489
hep,1.2209,0.005479706210157588,8250.0,45.207576233800104
hep,1.2397,0.005637806389332711,8250.0,46.511902711994864
hep,1.2585,0.0057979065707744375,8250.0,47.83272920888911
hep,1.2773,0.005959806754256109,8250.0,49.168405722612896
hep,1.2961,0.006123606939891054,8250.0,50.519757254101194
hep,1.3149,0.006289207127565945,8250.0,51.88595880241904
hep,1.3336,0.00645670731739411,8250.0,53.26783536850141
hep,1.3524,0.00662600750926222,8250.0,54.66456195141331
hep,1.3712,0.006797107703170274,8250.0,56.07613855115476
hep,1.39,0.006969907899004942,8250.0,57.50174016679077
hep,1.4088,0.007144508096879554,8250.0,58.94219179925632
hep,1.4276,0.007320908296794111,8250.0,60.397493448551415
hep,1.4463,0.007499108498748613,8250.0,61.86764511467605
hep,1.4651,0.007678908702516398,8250.0,63.35099679576029
hep,1.4839,0.007860508908324128,8250.0,64.84919849367405
hep,1.5027,0.008043709115945144,8250.0,66.36060020654743
hep,1.5215,0.008228709325606102,8250.0,67.88685193625034
hep,1.5403,0.008415309537080345,8250.0,69.42630368091284
hep,1.559,0.008603509750367869,8250.0,70.97895544053492
hep,1.5778,0.00879340996558201,8250.0,72.54563221605159
hep,1.5966,0.008985010182722766,8250.0,74.12633400746282
hep,1.6154,0.009178110401563473,8250.0,75.71941081289866
hep,1.6342,0.009372810622217467,8250.0,77.32568763329411
hep,1.653,0.009569110844684743,8250.0,78.94516446864912
hep,1.6718,0.009767011068965303,8250.0,80.57784131896375
hep,1.6905,0.009966511295059146,8250.0,82.22371818423795
hep,1.7093,0.010167011522286294,8250.0,83.87784505886192
hep,1.7281,0.010370011752346697,8250.0,85.55259695686026
hep,1.7469,0.010574011983540403,8250.0,87.23559886420833
hep,1.7657,0.010779012215867412,8250.0,88.92685078090615
hep,1.7845,0.010986012450461023,8250.0,90.63460271630343
hep,1.8032,0.011195012687321242,8250.0,92.35885467040025
hep,1.822,0.011405012925314761,8250.0,94.09135663384679
hep,1.8408,0.011616013164441585,8250.0,95.83210860664308
hep,1.8596,0.011829013405835012,8250.0,97.58936059813885
hep,1.8784,0.012043013648361743,8250.0,99.35486259898438
hep,1.8972,0.012259013893155079,8250.0,101.1368646185294
hep,1.9159,0.012476014139081715,8250.0,102.92711664742416
hep,1.9347,0.012694014386141657,8250.0,104.72561868566866
hep,1.9535,0.012914014635468202,8250.0,106.54062074261267
hep,1.9723,0.01313501488592805,8250.0,108.36387280890641
hep,1.9911,0.0133570151375212,8250.0,110.19537488454989
hep,2.0099,0.013581015391380954,8250.0,112.04337697889287
hep,2.0286,0.013806015646374013,8250.0,113.8996290825856
hep,2.0474,0.014032015902500371,8250.0,115.76413119562807
hep,2.0662,0.014259016159760034,8250.0,117.63688331802028
hep,2.085,0.014488016419286301,8250.0,119.52613545911198
hep,2.1038,0.014718016679945873,8250.0,121.42363760955345
hep,2.1226,0.014949016941738745,8250.0,123.32938976934464
hep,2.1413,0.015182017205798221,8250.0,125.25164194783532
hep,2.1601,0.015416017470991,8250.0,127.18214413567576
hep,2.1789,0.015650017736183783,8250.0,129.1126463235162
hep,2.1977,0.015886018003643167,8250.0,131.05964853005614
hep,2.2165,0.016124018273369154,8250.0,133.02315075529552
hep,2.2353,0.016362018543095148,8250.0,134.98665298053496
hep,2.254,0.01660201881508774,8250.0,136.96665522447387
hep,2.2728,0.016842019087080336,8250.0,138.94665746841278
hep,2.2916,0.017084019361339534,8250.0,140.94315973105114
hep,2.3104,0.017327019636732034,8250.0,142.94791200303928
hep,2.3292,0.01757101991325784,8250.0,144.9609142843772
hep,2.348,0.017816020190916947,8250.0,146.9821665750648
hep,2.3668,0.01806202046970936,8250.0,149.01166887510223
hep,2.3855,0.018309020749635068,8250.0,151.04942118448932
hep,2.4043,0.018557021030694086,8250.0,153.09542350322621
hep,2.4231,0.018806021312886403,8250.0,155.14967583131283
hep,2.4419,0.01905602159621202,8250.0,157.21217816874918
hep,2.4607,0.019308021881804246,8250.0,159.29118052488502
hep,2.4795,0.01956002216739647,8250.0,161.3701828810209
hep,2.4982,0.019813022454121997,8250.0,163.45743524650646
hep,2.517,0.020067022741980828,8250.0,165.55293762134184
hep,2.5358,0.02032202303097296,8250.0,167.6566900055269
hep,2.5546,0.020578023321098392,8250.0,169.76869239906173
hep,2.5734,0.020835023612357128,8250.0,171.8889448019463
hep,2.5922,0.02109302390474917,8250.0,174.01744721418066
hep,2.6109,0.021351024197141206,8250.0,176.14594962641496
hep,2.6297,0.02161102449179985,8250.0,178.29095205734876
hep,2.6485,0.0218710247864585,8250.0,180.43595448828262
hep,2.6673,0.022133025083383745,8250.0,182.5974569379159
hep,2.6861,0.022395025380309,8250.0,184.75895938754923
hep,2.7049,0.022658025678367548,8250.0,186.92871184653228
hep,2.7236,0.0229210259764261,8250.0,189.09846430551534
hep,2.7424,0.023186026276751256,8250.0,191.28471678319787
hep,2.7612,0.02345102657707641,8250.0,193.4709692608804
hep,2.78,0.023718026879668175,8250.0,195.67372175726246
hep,2.7988,0.023984027181126633,8250.0,197.8682242442947
hep,2.8176,0.024252027484851696,8250.0,200.0792267500265
hep,2.8363,0.024521027789710065,8250.0,202.29847926510803
hep,2.8551,0.02479002809456843,8250.0,204.51773178018956
hep,2.8739,0.025060028400560097,8250.0,206.7452343046208
hep,2.8927,0.025330028706551766,8250.0,208.97273682905208
hep,2.9115,0.025601029013676738,8250.0,211.2084893628331
hep,2.9303,0.025873029321935016,8250.0,213.45249190596388
hep,2.949,0.02614602963132659,8250.0,215.70474445844437
hep,2.9678,0.02641902994071817,8250.0,217.9569970109249
hep,2.9866,0.026693030251243047,8250.0,220.21749957275514
hep,3.0054,0.026968030562901226,8250.0,222.4862521439351
hep,3.0242,0.02724303087455941,8250.0,224.75500471511512
hep,3.043,0.02751903118735089,8250.0,227.03200729564486
hep,3.0617,0.027795031500142377,8250.0,229.3090098761746
hep,3.0805,0.02807203181406716,8250.0,231.5942624660541
hep,3.0993,0.028350032129125253,8250.0,233.88776506528333
hep,3.1181,0.02862803244418334,8250.0,236.18126766451255
hep,3.1369,0.028906032759241432,8250.0,238.47477026374182
hep,3.1557,0.029186033076566125,8250.0,240.78477288167053
hep,3.1745,0.029465033392757516,8250.0,243.0865254902495
hep,3.1932,0.02974603371121551,8250.0,245.40477811752797
hep,3.212,0.030026034028540205,8250.0,247.71478073545669
hep,3.2308,0.030308034348131507,8250.0,250.04128337208493
hep,3.2496,0.030589034666589503,8250.0,252.3595359993634
hep,3.2684,0.0308720349873141,8250.0,254.69428864534135
hep,3.2872,0.0311540353069054,8250.0,257.02079128196954
hep,3.3059,0.03143803562876331,8250.0,259.3637939372973
hep,3.3247,0.03172103594948791,8250.0,261.69854658327523
hep,3.3435,0.03200503627134581,8250.0,264.0415492386029
hep,3.3623,0.03228903659320371,8250.0,266.3845518939306
hep,3.3811,0.03257403691619492,8250.0,268.7358045586081
hep,3.3999,0.03285903723918612,8250.0,271.0870572232855
hep,3.4186,0.033145037563310636,8250.0,273.44655989731274
hep,3.4374,0.03343103788743514,8250.0,275.8060625713399
hep,3.4562,0.03371703821155965,8250.0,278.16556524536713
hep,3.475,0.034004038536817466,8250.0,280.5333179287441
hep,3.4938,0.034291038862075275,8250.0,282.90107061212103
hep,3.5126,0.034578039187333084,8250.0,285.26882329549795
hep,3.5313,0.034866039513724204,8250.0,287.6448259882247
hep,3.5501,0.03515403984011531,8250.0,290.0208286809513
hep,3.5689,0.03544204016650643,8250.0,292.396831373678
hep,3.5877,0.03573104049403084,8250.0,294.78108407575445
hep,3.6065,0.03601904082042196,8250.0,297.1570867684812
hep,3.6253,0.03630804114794637,8250.0,299.54133947055755
hep,3.644,0.03659804147660409,8250.0,301.9338421819837
hep,3.6628,0.03688704180412851,8250.0,304.3180948840602
hep,3.6816,0.03717704213278623,8250.0,306.7105975954864
hep,3.7004,0.037467042461443945,8250.0,309.10310030691255
hep,3.7192,0.03775704279010166,8250.0,311.4956030183387
hep,3.738,0.03804704311875938,8250.0,313.8881057297649
hep,3.7567,0.0383380434485504,8250.0,316.28885845054083
hep,3.7755,0.03862904377834142,8250.0,318.6896111713167
hep,3.7943,0.03892004410813245,8250.0,321.0903638920927
hep,3.8131,0.03921104443792347,8250.0,323.4911166128686
hep,3.8319,0.03950204476771449,8250.0,325.89186933364454
hep,3.8507,0.03979304509750551,8250.0,328.29262205442046
hep,3.8694,0.04008504542842983,8250.0,330.70162478454614
hep,3.8882,0.04037604575822085,8250.0,333.10237750532207
hep,3.907,0.04066804608914518,8250.0,335.5113802354477
hep,3.9258,0.04096004642006951,8250.0,337.9203829655734
hep,3.9446,0.04125104674986053,8250.0,340.32113568634935
hep,3.9634,0.041543047080784844,8250.0,342.730138416475
hep,3.9822,0.04183504741170917,8250.0,345.13914114660065
hep,4.0009,0.04212704774263349,8250.0,347.5481438767263
hep,4.0197,0.042419048073557813,8250.0,349.95714660685195
hep,4.0385,0.04271104840448214,8250.0,352.3661493369776
hep,4.0573,0.04300404873653976,8250.0,354.78340207645306
hep,4.0761,0.04329604906746409,8250.0,357.1924048065788
hep,4.0949,0.043588049398388416,8250.0,359.6014075367044
hep,4.1136,0.04388004972931274,8250.0,362.0104102668301
hep,4.1324,0.04417205006023706,8250.0,364.41941299695577
hep,4.1512,0.04446405039116138,8250.0,366.8284157270814
hep,4.17,0.0447560507220857,8250.0,369.23741845720707
hep,4.1888,0.045048051053010026,8250.0,371.6464211873327
hep,4.2076,0.045340051383934356,8250.0,374.0554239174584
hep,4.2263,0.04563205171485868,8250.0,376.4644266475841
hep,4.2451,0.0459230520446497,8250.0,378.86517936836003
hep,4.2639,0.04621505237557402,8250.0,381.2741820984857
hep,4.2827,0.046507052706498346,8250.0,383.68318482861133
hep,4.3015,0.046798053036289367,8250.0,386.08393754938726
hep,4.3203,0.04708905336608039,8250.0,388.4846902701632
hep,4.339,0.04738105369700471,8250.0,390.89369300028886
hep,4.3578,0.04767205402679573,8250.0,393.2944457210648
hep,4.3766,0.04796305435658675,8250.0,395.6951984418407
hep,4.3954,0.04825305468524447,8250.0,398.0877011532669
hep,4.4142,0.04854405501503549,8250.0,400.48845387404276
hep,4.433,0.048834055343693214,8250.0,402.880956585469
hep,4.4517,0.049125055673484234,8250.0,405.2817093062449
hep,4.4705,0.04941505600214195,8250.0,407.6742120176711
hep,4.4893,0.04970505633079967,8250.0,410.06671472909727
hep,4.5081,0.049994056658324085,8250.0,412.4509674311737
hep,4.5269,0.05028405698698181,8250.0,414.8434701425999
hep,4.5457,0.050573057314506224,8250.0,417.22772284467635
hep,4.5644,0.05086205764203063,8250.0,419.6119755467527
hep,4.5832,0.051151057969555054,8250.0,421.9962282488292
hep,4.602,0.051439058295946166,8250.0,424.37223094155587
hep,4.6208,0.051727058622337285,8250.0,426.7482336342826
hep,4.6396,0.0520150589487284,8250.0,429.12423632700927
hep,4.6584,0.05230305927511951,8250.0,431.50023901973594
hep,4.6771,0.05259005960037732,8250.0,433.86799170311286
hep,4.6959,0.052877059925635135,8250.0,436.23574438648984
hep,4.7147,0.053164060250892944,8250.0,438.6034970698668
hep,4.7335,0.05345006057501745,8250.0,440.962999743894
hep,4.7523,0.05373606089914196,8250.0,443.32250241792116
hep,4.7711,0.05402206122326647,8250.0,445.6820050919484
hep,4.7899,0.054307061546257675,8250.0,448.0332577566258
hep,4.8086,0.054592061869248885,8250.0,450.38451042130333
hep,4.8274,0.05487706219224009,8250.0,452.73576308598075
hep,4.8462,0.05516106251409799,8250.0,455.0787657413084
hep,4.865,0.0554450628359559,8250.0,457.42176839663614
hep,4.8838,0.0557290631578138,8250.0,459.76477105196386
hep,4.9026,0.0560120634785384,8250.0,462.0995236979418
hep,4.9213,0.056295063799263,8250.0,464.43427634391975
hep,4.9401,0.056577064118854305,8250.0,466.760778980548
hep,4.9589,0.0568590644384456,8250.0,469.0872816171762
hep,4.9777,0.0571400647569036,8250.0,471.4055342444547
hep,4.9965,0.05742106507536159,8250.0,473.7237868717331
hep,5.0153,0.05770206539381959,8250.0,476.04203949901165
hep,5.034,0.05798206571114428,8250.0,478.3520421169403
hep,5.0528,0.05826206602846898,8250.0,480.6620447348691
hep,5.0716,0.05854106634466037,8250.0,482.96379734344805
hep,5.0904,0.05881906665971846,8250.0,485.25729994267726
hep,5.1092,0.059098066975909844,8250.0,487.55905255125623
hep,5.128,0.05937506728983463,8250.0,489.8443051411357
hep,5.1467,0.05965306760489272,8250.0,492.13780774036496
hep,5.1655,0.05992906791768421,8250.0,494.41481032089473
hep,5.1843,0.060205068230475695,8250.0,496.6918129014245
hep,5.2031,0.06048106854326717,8250.0,498.96881548195415
hep,5.2219,0.060756068854925356,8250.0,501.23756805313417
hep,5.2407,0.06103106916658354,8250.0,503.5063206243142
hep,5.2594,0.06130506947710841,8250.0,505.7668231861444
hep,5.2782,0.061578069786499996,8250.0,508.01907573862496
hep,5.297,0.061851070095891574,8250.0,510.2713282911055
hep,5.3158,0.06212307040414984,8250.0,512.5153308342362
hep,5.3346,0.062395070712408116,8250.0,514.7593333773669
hep,5.3534,0.06266607101953309,8250.0,516.995085911148
hep,5.3721,0.06293607132552477,8250.0,519.2225884355794
hep,5.3909,0.06320607163151643,8250.0,521.4500909600105
hep,5.4097,0.0634760719375081,8250.0,523.6775934844418
hep,5.4285,0.06374407224123316,8250.0,525.8885959901736
hep,5.4473,0.06401207254495822,8250.0,528.0995984959053
hep,5.4661,0.0642800728486833,8250.0,530.3106010016372
hep,5.4848,0.06454607315014176,8250.0,532.5051034886695
hep,5.5036,0.0648120734516002,8250.0,534.6996059757016
hep,5.5224,0.06507807375305866,8250.0,536.8941084627339
hep,5.5412,0.06534307405338383,8250.0,539.0803609404165
hep,5.56,0.06560707435257568,8250.0,541.2583634087493
hep,5.5788,0.06587007465063423,8250.0,543.4281158677323
hep,5.5976,0.06613307494869278,8250.0,545.5978683267155
hep,5.6163,0.06639507524561802,8250.0,547.7593707763486
hep,5.6351,0.06665607554140998,8250.0,549.9126232166324
hep,5.6539,0.06691707583720193,8250.0,552.0658756569159
hep,5.6727,0.06717607613072726,8250.0,554.2026280785
hep,5.6915,0.0674360764253859,8250.0,556.3476305094337
hep,5.7103,0.06769407671777795,8250.0,558.4761329216681
hep,5.729,0.06795207701016999,8250.0,560.6046353339024
hep,5.7478,0.06820907730142874,8250.0,562.7248877367871
hep,5.7666,0.06846507759155415,8250.0,564.8368901303218
hep,5.7854,0.0687200778805463,8250.0,566.9406425145069
hep,5.8042,0.06897507816953842,8250.0,569.044394898692
hep,5.823,0.06922907845739724,8250.0,571.1398972735273
hep,5.8417,0.06948207874412278,8250.0,573.227149639013
hep,5.8605,0.06973407902971501,8250.0,575.3061519951489
hep,5.8793,0.06998507931417393,8250.0,577.376904341935
hep,5.8981,0.07023607959863286,8250.0,579.447656688721
hep,5.9169,0.07048607988195846,8250.0,581.5101590261572
hep,5.9357,0.0707350801641508,8250.0,583.564411354244
hep,5.9544,0.0709830804452098,8250.0,585.6104136729808
hep,5.9732,0.07123108072626881,8250.0,587.6564159917177
hep,5.992,0.07147708100506123,8250.0,589.6859182917551
hep,6.0108,0.07172308128385363,8250.0,591.7154205917924
hep,6.0296,0.07196808156151274,8250.0,593.7366728824801
hep,6.0484,0.07221208183803854,8250.0,595.749675163818
hep,6.0671,0.07245508211343105,8250.0,597.7544274358062
hep,6.0859,0.07269708238769024,8250.0,599.7509296984445
hep,6.1047,0.07293908266194946,8250.0,601.7474319610831
hep,6.1235,0.07317908293394204,8250.0,603.7274342050218
hep,6.1423,0.07341908320593463,8250.0,605.7074364489607
hep,6.1611,0.07365808347679392,8250.0,607.6791886835499
hep,6.1798,0.07389508374538661,8250.0,609.6344408994396
hep,6.1986,0.0741320840139793,8250.0,611.5896931153293
hep,6.2174,0.07436808428143869,8250.0,613.5366953218692
hep,6.2362,0.07460308454776478,8250.0,615.4754475190595
hep,6.255,0.07483808481409085,8250.0,617.4141997162495
hep,6.2738,0.07507108507815033,8250.0,619.3364518947402
hep,6.2926,0.07530308534107649,8250.0,621.2504540638811
hep,6.3113,0.07553508560400268,8250.0,623.1644562330222
hep,6.3301,0.07576508586466225,8250.0,625.0619583834635
hep,6.3489,0.07599408612418852,8250.0,626.9512105245553
hep,6.3677,0.07622308638371478,8250.0,628.8404626656469
hep,6.3865,0.07645008664097445,8250.0,630.7132147880393
hep,6.4053,0.0766770868982341,8250.0,632.5859669104314
hep,6.424,0.07690308715436046,8250.0,634.4504690234738
hep,6.4428,0.07712708740822022,8250.0,636.2984711178168
hep,6.4616,0.07735108766207999,8250.0,638.1464732121599
hep,6.4804,0.07757408791480644,8250.0,639.9862252971532
hep,6.4992,0.07779508816526629,8250.0,641.8094773634468
hep,6.518,0.07801608841572613,8250.0,643.6327294297406
hep,6.5367,0.07823508866391937,8250.0,645.4394814773348
hep,6.5555,0.07845408891211261,8250.0,647.246233524929
hep,6.5743,0.07867108915803925,8250.0,649.0364855538238
hep,6.5931,0.07888808940396588,8250.0,650.8267375827186
hep,6.6119,0.07910308964762593,8250.0,652.6004895929138
hep,6.6307,0.07931808989128596,8250.0,654.3742416031091
hep,6.6494,0.07953109013267938,8250.0,656.1314935946049
hep,6.6682,0.0797440903740728,8250.0,657.8887455861006
hep,6.687,0.07995509061319964,8250.0,659.629497558897
hep,6.7058,0.08016509085119315,8250.0,661.3619995223435
hep,6.7246,0.08037409108805336,8250.0,663.0862514764402
hep,6.7434,0.08058209132378029,8250.0,664.8022534211874
hep,6.7621,0.0807890915583739,8250.0,666.5100053565847
hep,6.7809,0.0809950917918342,8250.0,668.2095072826321
hep,6.7997,0.08120009202416122,8250.0,669.9007591993301
hep,6.8185,0.08140409225535493,8250.0,671.5837611066781
hep,6.8373,0.08160709248541533,8250.0,673.2585130046764
hep,6.8561,0.08180809271320913,8250.0,674.9167648839754
hep,6.8748,0.08200909294100292,8250.0,676.5750167632741
hep,6.8936,0.08220809316653012,8250.0,678.2167686238735
hep,6.9124,0.082406093390924,8250.0,679.850270475123
hep,6.9312,0.0826030936141846,8250.0,681.4755223170229
hep,6.95,0.08279909383631187,8250.0,683.0925241495729
hep,6.9688,0.08299409405730586,8250.0,684.7012759727734
hep,6.9875,0.08318809427716654,8250.0,686.301777786624
hep,7.0063,0.08338009449476061,8250.0,687.8857795817751
hep,7.0251,0.08357209471235469,8250.0,689.4697813769262
hep,7.0439,0.08376209492768216,8250.0,691.0372831533779
hep,7.0627,0.08395109514187633,8250.0,692.5965349204797
hep,7.0815,0.0841390953549372,8250.0,694.1475366782319
hep,7.1003,0.08432609556686477,8250.0,695.6902884266343
hep,7.119,0.08451109577652573,8250.0,697.2165401563373
hep,7.1378,0.08469609598618667,8250.0,698.7427918860401
hep,7.1566,0.08487909619358103,8250.0,700.2525435970434
hep,7.1754,0.08506109639984208,8250.0,701.7540452986972
hep,7.1942,0.08524209660496983,8250.0,703.2472969910011
hep,7.213,0.08542109680783097,8250.0,704.7240486646056
hep,7.2317,0.08560009701069211,8250.0,706.2008003382099
hep,7.2505,0.08577709721128667,8250.0,707.6610519931149
hep,7.2693,0.0859530974107479,8250.0,709.1130536386702
hep,7.2881,0.08612809760907582,8250.0,710.5568052748755
hep,7.3069,0.08630209780627046,8250.0,711.9923069017314
hep,7.3257,0.08647409800119848,8250.0,713.4113085098875
hep,7.3444,0.0866450981949932,8250.0,714.8220601086939
hep,7.3632,0.08681509838765464,8250.0,716.2245616981508
hep,7.382,0.08698409857918275,8250.0,717.6188132782577
hep,7.4008,0.08715109876844428,8250.0,718.9965648396653
hep,7.4196,0.08731809895770579,8250.0,720.3743164010727
hep,7.4384,0.08748309914470069,8250.0,721.7355679437807
hep,7.4571,0.08764709933056229,8250.0,723.0885694771389
hep,7.4759,0.08780909951415729,8250.0,724.4250709917976
hep,7.4947,0.087970099696619,8250.0,725.7533224971068
hep,7.5135,0.08813009987794738,8250.0,727.073323993066
hep,7.5323,0.08828910005814249,8250.0,728.3850754796755
hep,7.5511,0.08844710023720427,8250.0,729.6885769569352
hep,7.5698,0.08860310041399946,8250.0,730.9755784154955
hep,7.5886,0.08875810058966135,8250.0,732.2543298647062
