source,r_over_Rsun,production_density_norm,shell_fraction_per_Rsun,cumulative_fraction
Be7,0.9520000000000001,2.553045194625899e-49,7.16291712323455e-46,1.0000000000000004
Be7,0.9540000000000001,1.5946743668968255e-49,4.492895209730188e-46,1.0000000000000004
Be7,0.9560000000000001,9.950767774208882e-50,2.8153338510736204e-46,1.0000000000000004
Be7,0.9580000000000001,6.203149325667742e-50,1.7623849711701094e-46,1.0000000000000004
Be7,0.96,3.8631266630490614e-50,1.102145522456846e-46,1.0000000000000004
Be7,0.962,2.403459050328395e-50,6.885641347275116e-47,1.0000000000000004
Be7,0.964,1.49384512269345e-50,4.2975126917611263e-47,1.0000000000000004
Be7,0.966,9.275674222013092e-51,2.6795216261562257e-47,1.0000000000000004
Be7,0.968,5.753822600729047e-51,1.669032175522698e-47,1.0000000000000004
Be7,0.97,3.565648395809376e-51,1.0385789377305958e-47,1.0000000000000004
Be7,0.972,2.2074538398923683e-51,6.456270046272732e-48,1.0000000000000004
Be7,0.974,1.3652614046439893e-51,4.009509561708015e-48,1.0000000000000004
Be7,0.976,8.435504521298466e-52,2.48752941245925e-48,1.0000000000000004
Be7,0.978,5.206877725793951e-52,1.5417452369810846e-48,1.0000000000000004
Be7,0.98,3.2108111538478933e-52,9.54606618333845e-49,1.0000000000000004
Be7,0.982,1.9779860026880363e-52,5.904779930313605e-49,1.0000000000000004
Be7,0.984,1.2173143234193804e-52,3.648803330648592e-49,1.0000000000000004
Be7,0.986,7.4843367083064e-53,2.2524993484317766e-49,1.0000000000000004
Be7,0.988,4.59700493529003e-53,1.3891411800599537e-49,1.0000000000000004
Be7,0.99,2.820770088460135e-53,8.558459612469657e-50,1.0000000000000004
Be7,0.992,1.7291452523606416e-53,5.267594645778393e-50,1.0000000000000004
Be7,0.994,1.058927752873017e-53,3.238893187940007e-50,1.0000000000000004
Be7,0.996,6.478467014675793e-54,1.9895206691463498e-50,1.0000000000000004
Be7,0.998,3.9595810790629776e-54,1.2208655792799104e-50,1.0000000000000004
Be7,1.0,2.417671527410978e-54,7.48436264584509e-51,1.0000000000000004
B8,0.0,1.0,0.0,0.0
B8,0.002,0.9980266409962165,0.0988666091550238,9.88666091550238e-05
B8,0.004,0.9921298981363871,0.3931298618327588,0.0005908630801428064
B8,0.006,0.9823793146181776,0.875848970114149,0.0018598419120897142
B8,0.008,0.968889277552666,1.5356832145911572,0.0042713740967950204
B8,0.01,0.9518167844230893,2.3572240997198453,0.008164281411106023
B8,0.012,0.931358402111352,3.3214432965272174,0.013842948807353086
B8,0.014,0.9077465008400953,4.406240200782558,0.021570632304662864
B8,0.016,0.881244863886609,5.58706955178074,0.031563942057226166
B8,0.018000000000000002,0.8521437889662112,6.837627013968412,0.04398863862297533
B8,0.02,0.820754808298268,8.130569015986715,0.058956834652930445
B8,0.022,0.7874051612613076,9.438242518186646,0.0765256461871038
B8,0.024,0.7524321560893033,10.733400741406705,0.09669728944669717
B8,0.026000000000000002,0.7161775553054526,11.989882191348004,0.11942057237945189
B8,0.028,0.678982113743459,13.183232465980103,0.14459368703677997
B8,0.03,0.6411803884299546,14.291251212929765,0.1720681707156898
B8,0.032,0.6030959267846215,15.294450055483823,0.20165387198410342
B8,0.034,0.5650369241287183,16.176411155303573,0.23312473319489085
B8,0.036000000000000004,0.5272924240430484,16.92404014243467,0.2662251844926291
B8,0.038,0.49012911638922496,17.527711233361863,0.30067693586842553
B8,0.04,0.45378876851922934,17.981306299137277,0.3361859534009247
B8,0.042,0.41848630604256437,18.28215327858263,0.37244941297864465
B8,0.044,0.3844085411438171,18.430872520906142,0.4091624387781333
B8,0.046,0.35171352941968964,18.431142281789434,0.44602445358082893
B8,0.048,0.32053052101554125,18.28939661373729,0.48274499247635566
B8,0.05,0.29096045886431016,18.01447024587317,0.5190488593359661
B8,0.052000000000000005,0.2630769663298545,17.61720573444598,0.5546805353162853
B8,0.054,0.23692775868212176,17.110038208226506,0.5894077792589576
B8,0.056,0.21253640762166995,16.506572485174082,0.6230243899523582
B8,0.058,0.18990438546121663,15.821166273113658,0.655352128710646
B8,0.06,0.1690133154060661,15.068531679284781,0.6862418266630443
B8,0.062,0.14982735642112555,14.26336544380796,0.7155737237861372
B8,0.064,0.13229565513805333,13.42001628731984,0.743257105517265
B8,0.066,0.11635480280870379,12.552195629181302,0.7692293174337661
B8,0.068,0.1019312420937629,11.67273578959149,0.7934542488525389
B8,0.07,0.08894357612514932,10.793397726163015,0.8159203823682935
B8,0.07200000000000001,0.07730474044329967,9.924728449017774,0.8366385085434742
B8,0.074,0.06692400675413926,9.07596656855127,0.8556392035610432
B8,0.076,0.05770879567682595,8.254993000213636,0.8729701631298081
B8,0.078,0.04956628350491174,7.468322707628569,0.8886934788376504
B8,0.08,0.0424047952694926,6.721132519705746,0.9028829340649847
B8,0.082,0.03613498291128187,6.017319505142552,0.915621386089833
B8,0.084,0.03067079302639403,5.359584112433892,0.9269982897074095
B8,0.08600000000000001,0.025930233381920572,4.7495322587749955,0.9371074060786184
B8,0.088,0.021835951179091463,4.187790743223844,0.9460447290806172
B8,0.09,0.01831563888873418,3.674130729616365,0.9539066505534575
B8,0.092,0.015302285442386473,3.207594552197413,0.9607883758352712
B8,0.094,0.012734291704438877,2.7866217009704326,0.9667825920884391
B8,0.096,0.0105554695661988,2.4091705055579773,0.9719783842949675
B8,0.098,0.008714943793899348,2.0728327205650166,0.9764603875210905
B8,0.1,0.007166975037612408,1.774938891310929,0.9803081591329665
B8,0.10200000000000001,0.005870721275738465,1.5126530209131916,0.9835957510451907
B8,0.10400000000000001,0.004789953535587553,1.2830556482710451,0.9863914597143749
B8,0.106,0.003892740092707315,1.0832149673342106,0.9887577303299802
B8,0.108,0.0031511115984444414,0.9102460623047034,0.9907511913596191
B8,0.11,0.0025407177935836693,0.7613586970811332,0.992422796119005
B8,0.112,0.0020404847001513475,0.6338943804468973,0.993818049196533
B8,0.114,0.0016322794952194557,0.5253536347647175,0.9949772972117447
B8,0.116,0.0013005886990372206,0.4334145314322457,0.9959360653779417
B8,0.11800000000000001,0.001032213882701935,0.355943629090888,0.9967254235384648
B8,0.12,0.0008159878350721483,0.29100046971220733,0.9973723676372679
B8,0.122,0.0006425130328622496,0.2368367628601577,0.9979002048698402
B8,0.124,0.0005039233323823339,0.191891329250398,0.9983289329619508
B8,0.126,0.0003936690406550776,0.15478179033655204,0.9986756060815377
B8,0.128,0.00030632491747541266,0.12429388939318217,0.9989546817612674
B8,0.13,0.0002374201949202869,0.09936921877309518,0.9991783448694337
B8,0.132,0.00018328936133371916,0.07909201389790647,0.9993568061021046
B8,0.134,0.00014094222633940096,0.06267556212700026,0.9994985736781296
B8,0.136,0.00010795164522555133,0.04944866782298066,0.9996106979080795
B8,0.138,8.235721886178725e-05,0.03884251649775138,0.9996989890924003
B8,0.14,6.258328391186549e-05,0.030378192723876575,0.999768209801622
B8,0.14200000000000002,4.736955362659141e-05,0.02365502953968184,0.9998222430238856
B8,0.14400000000000002,3.571284964163508e-05,0.01833990168268139,0.9998642379551079
B8,0.146,2.6818469346472182e-05,0.014157520927248788,0.9998967353777178
B8,0.148,2.005985259913389e-05,0.010881748442148969,0.9999217746470872
B8,0.15,1.4945338524781425e-05,0.008327905499532514,0.9999409843010288
B8,0.152,1.1090932048892915e-05,0.006346038960312038,0.9999556582454887
B8,0.154,8.198126230582873e-06,0.004815080546735532,0.9999668193649958
B8,0.156,6.035947120531101e-06,0.0036378277937937934,0.9999752722733363
B8,0.158,4.4265005282027925e-06,0.0027366685920171855,0.9999816467697221
B8,0.16,3.2334033437800743e-06,0.002049969323053458,0.9999864334076372
B8,0.162,2.352575200009771e-06,0.0015290477825567526,0.9999900124247427
B8,0.164,1.70494908705069e-06,0.0011356555415535593,0.9999926771280668
B8,0.166,1.230732257316141e-06,0.0008398994043802923,0.9999946526830128
B8,0.168,8.84911870920496e-07,0.0006185375904963679,0.9999961111200076
B8,0.17,6.33754020376616e-07,0.0004535927285082767,0.9999971832503266
B8,0.17200000000000001,4.520908344871701e-07,0.0003312303396066517,0.9999979680733947
B8,0.17400000000000002,3.212291482190657e-07,0.0002408579337470955,0.999998540161668
B8,0.176,2.273465973277128e-07,0.00017440595428773036,0.9999989554255561
B8,0.178,1.602677868235327e-07,0.0001257574602581145,0.9999992555889706
B8,0.18,1.1253517471925912e-07,9.029855766660663e-05,0.9999994716449886
B8,0.182,7.870722635526607e-08,6.456615104202858e-05,0.9999996265096973
B8,0.184,5.4830877388534675e-08,4.597358329665022e-05,0.9999997370494317
B8,0.186,3.80469678476124e-08,3.259818750472935e-05,0.9999998156212024
B8,0.188,2.629657431329557e-08,2.3017724532591905e-05,0.9999998712371144
B8,0.19,1.810350096628021e-08,1.6185170735595524e-05,0.9999999104400097
B8,0.192,1.2413956855348393e-08,1.1333399627789268e-05,0.99999993795858
B8,0.194,8.478951723075885e-09,7.903021001371388e-06,0.9999999571950007
B8,0.196,5.76843976581247e-09,5.488049481881759e-06,0.9999999705860712
B8,0.198,3.90893843426485e-09,3.7952179772920353e-06,0.9999999798693386
B8,0.2,2.6384177944061433e-09,2.613671921691728e-06,0.9999999862782285
B8,0.202,1.7738323583025373e-09,1.7925151114683862e-06,0.9999999906844156
B8,0.20400000000000001,1.1878616118759946e-09,1.2242601010929567e-06,0.9999999937011907
B8,0.20600000000000002,7.923250570748945e-10,8.326938267465678e-07,0.9999999957581447
B8,0.20800000000000002,5.26411298935361e-10,5.640263400424519e-07,0.9999999971548649
B8,0.21,3.483624072895621e-10,3.804673435309512e-07,0.9999999980993586
B8,0.212,2.296263022435063e-10,2.5558824022159234e-07,0.9999999987354141
B8,0.214,1.5076351358631007e-10,1.709902355595212e-07,0.9999999991619926
B8,0.216,9.859505575991516e-11,1.1392266946366328e-07,0.9999999994469054
B8,0.218,6.422413923816664e-11,7.558903364685315e-08,0.9999999996364172
B8,0.22,4.167021262559063e-11,4.994805620968104e-08,0.9999999997619543
B8,0.222,2.6930065475722705e-11,3.286933153300702e-08,0.9999999998447717
B8,0.224,1.7335380192845922e-11,2.1541548606251084e-08,0.9999999998991826
B8,0.226,1.1115105805629907e-11,1.4059762775946448e-08,0.999999999934784
B8,0.228,7.098688188669626e-12,9.138929093702936e-09,0.9999999999579826
B8,0.23,4.515718569471332e-12,5.916025720973118e-09,0.9999999999730376
B8,0.232,2.861277002385018e-12,3.814023702357491e-09,0.9999999999827676
B8,0.234,1.8058314375132107e-12,2.4488175992928163e-09,0.9999999999890304
B8,0.23600000000000002,1.135216730928664e-12,1.5658505268452163e-09,0.9999999999930451
B8,0.23800000000000002,7.108281621822417e-13,9.971627657219367e-10,0.9999999999956082
B8,0.24,4.433377746328046e-13,6.324187450559426e-10,0.9999999999972378
B8,0.242,2.754159685558166e-13,3.9945454098129585e-10,0.9999999999982696
B8,0.244,1.7042282718054219e-13,2.5127826918691706e-10,0.9999999999989203
B8,0.246,1.0503902528286987e-13,1.5742308207778185e-10,0.999999999999329
B8,0.248,6.448487601364809e-14,9.822199354260213e-11,0.9999999999995847
B8,0.25,3.943204710720718e-14,6.103470572249857e-11,0.9999999999997439
B8,0.252,2.4017347816209437e-14,3.777231847282302e-11,0.9999999999998427
B8,0.254,1.457085511338749e-14,2.3280911861678628e-11,0.9999999999999037
B8,0.256,8.80499879229799e-15,1.4290806703112322e-11,0.9999999999999413
B8,0.258,5.299779859751921e-15,8.73664634397905e-12,0.9999999999999643
B8,0.26,3.1773907640239235e-15,5.319426817317074e-12,0.9999999999999784
B8,0.262,1.897438445500256e-15,3.2256540838433746e-12,0.9999999999999869
B8,0.264,1.1286233516301625e-15,1.948069285922331e-12,0.9999999999999921
B8,0.266,6.686743069877991e-16,1.1717242635395908e-12,0.9999999999999952
B8,0.268,3.9460674968901586e-16,7.019102932661302e-13,0.9999999999999971
B8,0.27,2.3195228302435366e-16,4.187681982798765e-13,0.9999999999999982
B8,0.272,1.3580540722812527e-16,2.4882979621319194e-13,0.9999999999999989
B8,0.274,7.919900793417262e-17,1.472544340273826e-13,0.9999999999999993
B8,0.276,4.600517527389622e-17,8.679053538984349e-14,0.9999999999999996
B8,0.278,2.6618152351846457e-17,5.0946577237146265e-14,0.9999999999999997
B8,0.28,1.534028371956923e-17,2.9784956374503515e-14,0.9999999999999998
B8,0.28200000000000003,8.805887772191489e-18,1.7342786453031255e-14,0.9999999999999998
B8,0.28400000000000003,5.034973268914402e-18,1.0057299027687622e-14,0.9999999999999998
B8,0.28600000000000003,2.86751343174081e-18,5.808781502369218e-15,0.9999999999999998
B8,0.28800000000000003,1.6266646214532198e-18,3.3414157119927125e-15,0.9999999999999998
B8,0.29,9.191255742949444e-19,1.9143368518681694e-15,0.9999999999999998
B8,0.292,5.172922216872759e-19,1.092318187056265e-15,0.9999999999999998
B8,0.294,2.8998885999446903e-19,6.207596636652991e-16,0.9999999999999998
B8,0.296,1.6192389793877125e-19,3.5135155962571528e-16,0.9999999999999998
B8,0.298,9.005853000834155e-20,1.9806370359481613e-16,0.9999999999999998
B8,0.3,4.989109392794983e-20,1.1120211557906963e-16,0.9999999999999998
B8,0.302,2.7529952869820945e-20,6.21823122808653e-17,0.9999999999999998
B8,0.304,1.5131158410415403e-20,3.463114564721699e-17,0.9999999999999998
B8,0.306,8.283677007682918e-21,1.920938776560823e-17,0.9999999999999998
B8,0.308,4.5170864702829074e-21,1.0612247032666195e-17,0.9999999999999998
B8,0.31,2.4534540043485238e-21,5.8391391097558604e-18,0.9999999999999998
B8,0.312,1.3273385428480826e-21,3.199914741812145e-18,0.9999999999999998
B8,0.314,7.152695865865516e-22,1.7465320874495744e-18,0.9999999999999998
B8,0.316,3.839211886317889e-22,9.494317708034737e-19,0.9999999999999998
B8,0.318,2.0525732873536263e-22,5.1404415607386955e-19,0.9999999999999998
B8,0.32,1.0930487511898158e-22,2.7719602787587403e-19,0.9999999999999998
B8,0.322,5.797819103607919e-23,1.4887573477626694e-19,0.9999999999999998
B8,0.324,3.06319086457743e-23,7.963639502806572e-20,0.9999999999999998
B8,0.326,1.6120099720830903e-23,4.2427792662912165e-20,0.9999999999999998
B8,0.328,8.449785000260084e-24,2.2513388190567606e-20,0.9999999999999998
B8,0.33,4.41171919699597e-24,1.1898254538051105e-20,0.9999999999999998
B8,0.332,2.2943218131414556e-24,6.262936598465147e-21,0.9999999999999998
B8,0.334,1.1884613838729999e-24,3.2834130671931744e-21,0.9999999999999998
B8,0.336,6.131970889812188e-25,1.714455246366139e-21,0.9999999999999998
B8,0.338,3.15136975568198e-25,8.91620975779562e-22,0.9999999999999998
B8,0.34,1.613180299314779e-25,4.618365043946556e-22,0.9999999999999998
B8,0.342,8.225280651606627e-26,2.38259623424996e-22,0.9999999999999998
B8,0.34400000000000003,4.177368712262409e-26,1.2242418130811684e-22,0.9999999999999998
B8,0.34600000000000003,2.1131929965670103e-26,6.265256762614935e-23,0.9999999999999998
B8,0.34800000000000003,1.0647797533420265e-26,3.1934916579961963e-23,0.9999999999999998
B8,0.35000000000000003,5.343978165054072e-27,1.621243609943241e-23,0.9999999999999998
B8,0.352,2.6714917306420467e-27,8.197599086698305e-24,0.9999999999999998
B8,0.354,1.3302316052977575e-27,4.1283955365288015e-24,0.9999999999999998
B8,0.356,6.597584462344272e-28,2.0707728789850272e-24,0.9999999999999998
B8,0.358,3.2593194186630265e-28,1.0345238111438398e-24,0.9999999999999998
B8,0.36,1.603810890548638e-28,5.1476104443903555e-25,0.9999999999999998
B8,0.362,7.860744146400229e-29,2.5511048927874574e-25,0.9999999999999998
B8,0.364,3.8375887513642286e-29,1.2592405878431493e-25,0.9999999999999998
B8,0.366,1.8661109991223937e-29,6.190805462434452e-26,0.9999999999999998
B8,0.368,9.038591973284426e-30,3.031404790579665e-26,0.9999999999999998
B8,0.37,4.360621173575288e-30,1.4784250790183857e-26,0.9999999999999998
B8,0.372,2.095464007289886e-30,7.181474107754306e-27,0.9999999999999998
B8,0.374,1.0029893478023852e-30,3.4744577799665245e-27,0.9999999999999998
B8,0.376,4.781858320065419e-31,1.674248459191862e-27,0.9999999999999998
B8,0.378,2.270812922026391e-31,8.035491947885278e-28,0.9999999999999998
B8,0.38,1.0741137548890491e-31,3.8411828838437007e-28,0.9999999999999998
B8,0.382,5.060616976132303e-32,1.8288484034044648e-28,0.9999999999999998
B8,0.384,2.3748759345351484e-32,8.672631408706783e-29,0.9999999999999998
B8,0.386,1.1101014092891984e-32,4.0962341788965784e-29,0.9999999999999998
B8,0.388,5.168549144369896e-33,1.926990683218911e-29,0.9999999999999998
B8,0.39,2.396949668898018e-33,9.028916622072312e-30,0.9999999999999998
B8,0.392,1.1072187924422719e-33,4.213597968868936e-30,0.9999999999999998
B8,0.394,5.094390718775365e-34,1.958538927023813e-30,0.9999999999999998
B8,0.396,2.3347227834872395e-34,9.067200242615753e-31,0.9999999999999998
B8,0.398,1.0657679625898042e-34,4.180962948192471e-31,0.9999999999999998
B8,0.4,4.845898009176555e-35,1.9201792208678436e-31,0.9999999999999998
B8,0.402,2.1946746457001833e-35,8.783543698004769e-32,0.9999999999999998
B8,0.404,9.900344164479773e-36,4.001847511802145e-32,0.9999999999999998
B8,0.406,4.448511387829499e-36,1.815993490631694e-32,0.9999999999999998
B8,0.40800000000000003,1.9909639199408037e-36,8.207884371478833e-33,0.9999999999999998
B8,0.41000000000000003,8.87557180277124e-37,3.694975548987608e-33,0.9999999999999998
B8,0.41200000000000003,3.941064679050686e-37,1.656744387799538e-33,0.9999999999999998
B8,0.41400000000000003,1.7430708966452667e-37,7.39883338654089e-34,0.9999999999999998
B8,0.41600000000000004,7.678931787788683e-38,3.2910538208139175e-34,0.9999999999999998
B8,0.418,3.369541708758492e-38,1.458044952296064e-34,0.9999999999999998
B8,0.42,1.4727367765949163e-38,6.433854369890763e-35,0.9999999999999998
B8,0.422,6.411559784105461e-39,2.827718100100061e-35,0.9999999999999998
B8,0.424,2.780267154508714e-39,1.2378435439215837e-35,0.9999999999999998
B8,0.426,1.2008634611384637e-39,5.397098478751083e-36,0.9999999999999998
B8,0.428,5.1663639946506495e-40,2.3437973165193187e-36,0.9999999999999998
B8,0.43,2.213913456800676e-40,1.0137831413178024e-36,0.9999999999999998
B8,0.432,9.449754976491218e-41,4.36752656368838e-37,0.9999999999999998
B8,0.434,4.017581765598882e-41,1.8740954097463968e-37,0.9999999999999998
B8,0.436,1.701348056985652e-41,8.009652261595204e-38,0.9999999999999998
B8,0.438,7.176387537539404e-42,3.4095857555835403e-38,0.9999999999999998
B8,0.44,3.015107950889468e-42,1.445625274460896e-38,0.9999999999999998
B8,0.442,1.2617813886873072e-42,6.104866476018761e-39,0.9999999999999998
B8,0.444,5.259562706424103e-43,2.5678112141530783e-39,0.9999999999999998
B8,0.446,2.183732441601877e-43,1.0757631340706885e-39,0.9999999999999998
B8,0.448,9.030950950209746e-44,4.488869968595139e-40,0.9999999999999998
B8,0.45,3.720075976020836e-44,1.865624991713074e-40,0.9999999999999998
B8,0.452,1.5263509613645216e-44,7.722871128677233e-41,0.9999999999999998
B8,0.454,6.237941077382464e-45,3.1842010962548445e-41,0.9999999999999998
B8,0.456,2.539290573603608e-45,1.3076442229149818e-41,0.9999999999999998
B8,0.458,1.0295982636892663e-45,5.3486757559531155e-42,0.9999999999999998
B8,0.46,4.158220079601667e-46,2.1790673236990814e-42,0.9999999999999998
B8,0.462,1.672751429534178e-46,8.842251725820614e-43,0.9999999999999998
B8,0.464,6.702543123441563e-47,3.573741139717789e-43,0.9999999999999998
B8,0.466,2.6750511630064348e-47,1.4386377093837966e-43,0.9999999999999998
B8,0.468,1.0634298273336124e-47,5.768302894036687e-44,0.9999999999999998
B8,0.47000000000000003,4.21085077090171e-48,2.3036318803763086e-44,0.9999999999999998
B8,0.47200000000000003,1.660791573567157e-48,9.163188982681211e-45,0.9999999999999998
B8,0.47400000000000003,6.524461660042765e-49,3.630353203842926e-45,0.9999999999999998
B8,0.47600000000000003,2.553045194625899e-49,1.4325834246469096e-45,0.9999999999999998
B8,0.47800000000000004,9.950767774208882e-50,5.63066770214724e-46,0.9999999999999998
B8,0.48,3.8631266630490614e-50,2.2042910449136916e-46,0.9999999999999998
B8,0.482,1.49384512269345e-50,8.595025383522252e-47,0.9999999999999998
B8,0.484,5.753822600729047e-51,3.3380643510453957e-47,0.9999999999999998
B8,0.486,2.2074538398923683e-51,1.2912540092545464e-47,0.9999999999999998
B8,0.488,8.435504521298466e-52,4.975058824918499e-48,0.9999999999999998
B8,0.49,3.2108111538478933e-52,1.9092132366676896e-48,0.9999999999999998
B8,0.492,1.2173143234193804e-52,7.297606661297183e-49,0.9999999999999998
B8,0.494,4.59700493529003e-53,2.778282360119907e-49,0.9999999999999998
B8,0.496,1.7291452523606416e-53,1.0535189291556784e-49,0.9999999999999998
B8,0.498,6.478467014675793e-54,3.9790413382926986e-50,0.9999999999999998
B8,0.5,2.417671527410978e-54,1.4968725291690178e-50,0.9999999999999998
B8,0.502,8.986831701216528e-55,5.608691549006168e-51,0.9999999999999998
B8,0.504,3.3273630541829076e-55,2.0931906040429365e-51,0.9999999999999998
B8,0.506,1.2270945866291132e-55,7.780841839549508e-52,0.9999999999999998
B8,0.508,4.507545913142883e-56,2.88081319317854e-52,0.9999999999999998
B8,0.51,1.6492502046740124e-56,1.0623666101521893e-52,0.9999999999999998
B8,0.512,6.010591362726233e-57,3.902156098476842e-53,0.9999999999999998
B8,0.514,2.1818863631391556e-57,1.4275978314773493e-53,0.9999999999999998
B8,0.516,7.889170128886606e-58,5.202094516189375e-54,0.9999999999999998
B8,0.518,2.841284905324016e-58,1.8880861967098284e-54,0.9999999999999998
B8,0.52,1.019254212983318e-58,6.8255352858652e-55,0.9999999999999998
B8,0.522,3.6419544947443977e-59,2.457666981161323e-55,0.9999999999999998
B8,0.524,1.296196318646993e-59,8.8141588121012e-56,0.9999999999999998
B8,0.526,4.595061421981976e-60,3.14854803158877e-56,0.9999999999999998
B8,0.528,1.6225426705839224e-60,1.120241057248194e-56,0.9999999999999998
B8,0.53,5.706702093051223e-61,3.969944675275891e-57,0.9999999999999998
B8,0.532,1.9992105967741287e-61,1.4012941964037234e-57,0.9999999999999998
B8,0.534,6.976155575229375e-62,4.926587322411088e-58,0.9999999999999998
B8,0.536,2.4247001430570636e-62,1.7251828457945765e-58,0.9999999999999998
B8,0.538,8.394294229446419e-63,6.017225019700473e-59,0.9999999999999998
B8,0.54,2.8946403116481357e-63,2.0904011672951157e-59,0.9999999999999998
B8,0.542,9.942355618156594e-64,7.233281710674468e-60,0.9999999999999998
B8,0.544,3.401482560263946e-64,2.4929499629464435e-60,0.9999999999999998
B8,0.546,1.1591282034815197e-64,8.557842159590995e-61,0.9999999999999998
B8,0.548,3.934404120085715e-65,2.9260894400079666e-61,0.9999999999999998
B8,0.55,1.330180962795425e-65,9.965144960940163e-62,0.9999999999999998
B8,0.552,4.4794713019081606e-66,3.3802780686427997e-62,0.9999999999999998
B8,0.554,1.5025435131146919e-66,1.1420736221276022e-62,0.9999999999999998
B8,0.556,5.020091417429982e-67,3.843339263446514e-63,0.9999999999999998
B8,0.558,1.670630718041211e-67,1.2882387961740566e-63,0.9999999999999998
B8,0.56,5.537752833400553e-68,4.300878121183808e-64,0.9999999999999998
B8,0.562,1.8283988611032732e-68,1.4301812725519552e-64,0.9999999999999998
B8,0.5640000000000001,6.013019121895031e-69,4.736944611006172e-65,0.9999999999999998
B8,0.5660000000000001,1.9696927959124632e-69,1.5627117316830834e-65,0.9999999999999998
B8,0.5680000000000001,6.42670960920796e-70,5.134910304527121e-66,0.9999999999999998
B8,0.5700000000000001,2.0886377623868555e-70,1.6805844884261925e-66,0.9999999999999998
B8,0.5720000000000001,6.7611698077327385e-71,5.478496829874323e-67,0.9999999999999998
B8,0.5740000000000001,2.1800418453097292e-71,1.7788368937403446e-67,0.9999999999999998
B8,0.5760000000000001,7.001515989746635e-72,5.752870069801396e-68,0.9999999999999998
B8,0.578,2.2397709566683597e-72,1.8531338935065156e-68,0.9999999999999998
B8,0.58,7.136732213742505e-73,5.945698764464084e-69,0.9999999999999998
B8,0.582,2.2650587062068342e-73,1.900084632891164e-69,0.9999999999999998
B8,0.584,7.160507312592983e-74,6.048072666225506e-70,0.9999999999999998
B8,0.586,2.254718827298864e-74,1.917498959576386e-70,0.9999999999999998
B8,0.588,7.071723288239535e-75,6.055185113007948e-71,0.9999999999999998
B8,0.59,2.2092374409713537e-75,1.904556810949913e-71,0.9999999999999998
B8,0.592,6.874542474942339e-76,5.966707202657759e-72,0.9999999999999998
B8,0.594,2.1307351639104777e-76,1.8618722401029469e-72,0.9999999999999998
B8,0.596,6.5780840068546436e-77,5.786813001876808e-73,0.9999999999999998
B8,0.598,2.022803173944046e-77,1.791445118839181e-73,0.9999999999999998
B8,0.6,6.195724613766726e-78,5.523853099642678e-74,0.9999999999999998
B8,0.602,1.89023088300485e-78,1.696505807462451e-74,0.9999999999999998
B8,0.604,5.744098407439468e-79,5.189712058460856e-75,0.9999999999999998
B8,0.606,1.738653973511354e-79,1.5812695917355108e-75,0.9999999999999998
B8,0.608,5.2418997625554146e-80,4.798918608114288e-76,0.9999999999999998
B8,0.61,1.574158777034175e-80,1.450626874134585e-76,0.9999999999999998
B8,0.612,4.70860898679078e-81,4.3676012852747375e-77,0.9999999999999998
B8,0.614,1.4028814990194717e-81,1.3098007771956121e-77,0.9999999999999998
B8,0.616,4.163260799108914e-82,3.912393738948455e-78,0.9999999999999998
B8,0.618,1.230638550063151e-82,1.1640053573963419e-78,0.9999999999999998
B8,0.62,3.623361639697808e-83,3.449392182881633e-79,0.9999999999999998
B8,0.622,1.0626178762459733e-83,1.0181350784756836e-79,0.9999999999999998
B8,0.624,3.1040365179504037e-84,2.9932536100700133e-80,0.9999999999999998
B8,0.626,9.031518895944363e-85,8.76510201232707e-81,0.9999999999999998
B8,0.628,2.617453870983647e-85,2.5565002392500665e-81,0.9999999999999998
B8,0.63,7.555819019711961e-86,7.426944174882911e-82,0.9999999999999998
B8,0.632,2.1725427253354088e-86,2.1490672022686173e-82,0.9999999999999998
B8,0.634,6.222134200963464e-87,6.193917312130861e-83,0.9999999999999998
B8,0.636,1.7749850127503751e-87,1.7781010374531633e-83,0.9999999999999998
B8,0.638,5.043526135050296e-88,5.08420609265406e-84,0.9999999999999998
B8,0.64,1.4274408779663152e-88,1.4479900954800137e-84,0.9999999999999998
B8,0.642,4.0240767218922074e-89,4.1075591115937835e-85,0.9999999999999998
B8,0.644,1.1299484835453851e-89,1.1605875087925055e-85,0.9999999999999998
B8,0.646,3.1603508844651527e-90,3.266238197181377e-86,0.9999999999999998
B8,0.648,8.804328384705884e-91,9.155746464371532e-87,0.9999999999999998
B8,0.65,2.443101048333378e-91,2.556322584922973e-87,0.9999999999999998
B8,0.652,6.752598007844245e-92,7.109083273041737e-88,0.9999999999999998
B8,0.654,1.8590224362856857e-92,1.969190090177665e-88,0.9999999999999998
B8,0.656,5.097798144713287e-93,5.432976509842699e-89,0.9999999999999998
B8,0.658,1.392402861999949e-93,1.493015127720879e-89,0.9999999999999998
B8,0.66,3.7881873401925685e-94,4.086644248992545e-90,0.9999999999999998
B8,0.662,1.0265550839879521e-94,1.1141553517174376e-90,0.9999999999999998
B8,0.664,2.7708775673640358e-95,3.0255268336134414e-91,0.9999999999999998
B8,0.666,7.449663975603124e-96,8.183378823193308e-92,0.9999999999999998
B8,0.668,1.9949880557493433e-96,2.2046555117491903e-92,0.9999999999999998
B8,0.67,5.321427927392641e-97,5.9159610169719225e-93,0.9999999999999998
B8,0.672,1.4138402390499816e-97,1.581198514422197e-93,0.9999999999999998
B8,0.674,3.7415948571483494e-98,4.2094375097704503e-94,0.9999999999999998
